year,label,tile,geometry
2024,CORTE SELETIVO,C60L63,POINT (-58.911184692782506 -2.74828364536952)
2024,CORTE SELETIVO,C60L63,POINT (-58.91344359296733 -2.747968099677235)
2024,CORTE SELETIVO,C60L63,POINT (-58.91357287171778 -2.7463670174837156)
2024,CORTE SELETIVO,C60L63,POINT (-58.85655805754541 -2.7068757551762723)
2024,CORTE SELETIVO,C60L63,POINT (-58.92329394647509 -2.6979689659722648)
2024,CORTE SELETIVO,C60L63,POINT (-58.88510301882511 -2.6848225367912204)
2024,CORTE SELETIVO,C60L63,POINT (-58.94412047046173 -2.6710749049438647)
2024,CORTE SELETIVO,C60L63,POINT (-58.94846768273574 -2.669948063493483)
2024,CORTE SELETIVO,C60L63,POINT (-58.942762782018455 -2.668090010047924)
2024,CORTE SELETIVO,C60L63,POINT (-58.953527460207134 -2.6171757333363583)
2024,CORTE SELETIVO,C60L63,POINT (-58.942880381729964 -2.599717330259238)
2024,CORTE SELETIVO,C60L63,POINT (-58.84760922256471 -2.5971579576538737)
2024,CORTE SELETIVO,C60L63,POINT (-58.84759635777275 -2.596992825285038)
2024,CORTE SELETIVO,C60L63,POINT (-58.94355900590963 -2.5865452087646106)
2024,CORTE SELETIVO,C60L63,POINT (-58.84270926130224 -2.561986044380474)
2024,CORTE SELETIVO,C60L63,POINT (-58.852468734167594 -2.5346101718837946)
2024,CORTE SELETIVO,C60L63,POINT (-58.874555755142055 -2.5218733936896394)
2024,CORTE SELETIVO,C60L63,POINT (-58.87464500039172 -2.521716373378168)
2024,CORTE SELETIVO,C60L63,POINT (-58.88213999888249 -2.5191689103552726)
2024,CORTE SELETIVO,C60L63,POINT (-58.8625283241247 -2.5122916252068754)
2024,CORTE SELETIVO,C60L63,POINT (-58.864202616403155 -2.509294622542887)
2024,CORTE SELETIVO,C60L63,POINT (-58.93490736001769 -2.5084109441431433)
2024,CORTE SELETIVO,C60L63,POINT (-58.93810710759076 -2.501431374933985)
2024,CORTE SELETIVO,C60L63,POINT (-58.76257506314857 -2.7343729804411003)
2024,CORTE SELETIVO,C60L63,POINT (-58.80808891223205 -2.59394102415463)
2024,CORTE SELETIVO,C60L63,POINT (-58.808190535100984 -2.5938067711543824)
2024,CORTE SELETIVO,C60L63,POINT (-58.78776038794247 -2.586626850504136)
2024,CORTE SELETIVO,C60L63,POINT (-58.82877582747155 -2.5824878427758127)
2024,CORTE SELETIVO,C60L63,POINT (-58.78759282066711 -2.5797522717041397)
2024,CORTE SELETIVO,C60L63,POINT (-58.819214446687845 -2.5680004019719926)
2024,CORTE SELETIVO,C60L63,POINT (-58.810485856896335 -2.56803416703252)
2024,CORTE SELETIVO,C60L63,POINT (-58.767680365671694 -2.5649411985105184)
2024,CORTE SELETIVO,C60L63,POINT (-58.76779213203597 -2.5647381266402696)
2024,CORTE SELETIVO,C60L63,POINT (-58.84264063969953 -2.562041001717651)
2024,CORTE SELETIVO,C60L63,POINT (-58.842527588285165 -2.561618631434875)
2024,CORTE SELETIVO,C60L63,POINT (-58.8159720355703 -2.542563169331582)
2024,CORTE SELETIVO,C60L63,POINT (-58.815432703980626 -2.5346781205710855)
2024,CORTE SELETIVO,C60L63,POINT (-58.81569827860943 -2.5345448797009524)
2024,CORTE SELETIVO,C60L63,POINT (-58.824045819412696 -2.5272838370996933)
2024,CORTE SELETIVO,C60L63,POINT (-58.83550859719803 -2.5222183235524573)
2024,CORTE SELETIVO,C60L63,POINT (-58.831637935045265 -2.5190435405323073)
2024,CORTE SELETIVO,C60L63,POINT (-58.830655242770824 -2.518006993555568)
2024,CORTE SELETIVO,C60L63,POINT (-58.816376857859936 -2.507782934978871)
2024,CORTE SELETIVO,C60L63,POINT (-58.816441603412706 -2.507687013758434)
2024,CORTE SELETIVO,C60L63,POINT (-58.814052887059766 -2.621432585907292)
2024,CORTE SELETIVO,C60L63,POINT (-58.91341789663572 -2.748681478849574)
2024,CORTE SELETIVO,C60L63,POINT (-58.953422600201215 -2.6687760844992883)
2024,CORTE SELETIVO,C60L63,POINT (-58.968287434417206 -2.6098093853718236)
2024,CORTE SELETIVO,C60L63,POINT (-58.95830567127244 -2.590798348339724)
2024,CORTE SELETIVO,C60L63,POINT (-58.812120541677515 -2.5888751185263406)
2024,CORTE SELETIVO,C60L63,POINT (-58.84499995632159 -2.5703804037710327)
2024,CORTE SELETIVO,C60L63,POINT (-58.82509634463929 -2.5139984979026164)
2024,CORTE SELETIVO,C60L63,POINT (-58.834085077988775 -2.5147187985918324)
2024,CORTE SELETIVO,C60L63,POINT (-58.93923017796633 -2.6075183137314157)
2024,CORTE SELETIVO,C60L63,POINT (-58.991332580010244 -2.6790512086726976)
2024,CORTE SELETIVO,C60L63,POINT (-58.95435703866243 -2.67844241437056)
2024,CORTE SELETIVO,C60L63,POINT (-58.94540463946582 -2.672798774448368)
2024,CORTE SELETIVO,C60L63,POINT (-58.97818765091944 -2.6716797835779995)
2024,CORTE SELETIVO,C60L63,POINT (-58.952393742992854 -2.668652780033234)
2024,CORTE SELETIVO,C60L63,POINT (-58.96249111028097 -2.6186787851446893)
2024,CORTE SELETIVO,C60L63,POINT (-58.95378191458355 -2.6171546287942213)
2024,CORTE SELETIVO,C60L63,POINT (-58.95363207449098 -2.6170249914465105)
2024,CORTE SELETIVO,C60L63,POINT (-58.96231165939325 -2.5990698016297005)
2024,CORTE SELETIVO,C60L63,POINT (-58.96887165760782 -2.597771519545311)
2024,CORTE SELETIVO,C60L63,POINT (-58.96242879600169 -2.597666403251731)
2024,CORTE SELETIVO,C60L63,POINT (-58.97011185633602 -2.597446484288901)
2024,CORTE SELETIVO,C60L63,POINT (-58.96216711220177 -2.5972674476867272)
2024,CORTE SELETIVO,C60L63,POINT (-58.97013031643446 -2.597193341952654)
2024,CORTE SELETIVO,C60L63,POINT (-58.96129888014073 -2.59510303810458)
2024,CORTE SELETIVO,C60L63,POINT (-58.953607266940296 -2.592893915741082)
2024,CORTE SELETIVO,C60L63,POINT (-58.980047139438916 -2.5903067199440315)
2024,CORTE SELETIVO,C60L63,POINT (-58.95436654567049 -2.5852450480508606)
2024,CORTE SELETIVO,C60L63,POINT (-58.95429973442588 -2.5851582144669023)
2024,CORTE SELETIVO,C60L63,POINT (-58.94522346331519 -2.584061628618212)
2024,CORTE SELETIVO,C60L63,POINT (-58.96294710507709 -2.5800892344986446)
2024,CORTE SELETIVO,C60L63,POINT (-58.99015892552254 -2.5247423411498664)
2024,CORTE SELETIVO,C60L63,POINT (-58.91327836057072 -2.7478806026569003)
2024,CORTE SELETIVO,C60L63,POINT (-58.91126809728377 -2.7477342819236448)
2024,CORTE SELETIVO,C60L63,POINT (-58.911269966071245 -2.7475047950390694)
2024,CORTE SELETIVO,C60L63,POINT (-58.9133845679732 -2.7465480492542453)
2024,CORTE SELETIVO,C60L63,POINT (-58.913486543215946 -2.746483342840054)
2024,CORTE SELETIVO,C60L63,POINT (-58.91351971238004 -2.7462947606572565)
2024,CORTE SELETIVO,C60L63,POINT (-58.93542086170487 -2.6132744735586915)
2024,CORTE SELETIVO,C60L63,POINT (-58.93394724046489 -2.6101020893411753)
2024,CORTE SELETIVO,C60L63,POINT (-58.933969114658076 -2.6098656904988102)
2024,CORTE SELETIVO,C60L63,POINT (-58.94297453397489 -2.599640929979518)
2024,CORTE SELETIVO,C60L63,POINT (-58.922521312320946 -2.5975943344186345)
2024,CORTE SELETIVO,C60L63,POINT (-58.92267544695908 -2.5974410228813096)
2024,CORTE SELETIVO,C60L63,POINT (-58.922571418882235 -2.5973705923207095)
2024,CORTE SELETIVO,C60L63,POINT (-58.92241386655166 -2.597214826949104)
2024,CORTE SELETIVO,C60L63,POINT (-58.92243631804869 -2.596968080680034)
2024,CORTE SELETIVO,C60L63,POINT (-58.94462462684149 -2.5966989339232893)
2024,CORTE SELETIVO,C60L63,POINT (-58.922186430640366 -2.5965318512063043)
2024,CORTE SELETIVO,C60L63,POINT (-58.92482624232318 -2.593290839718056)
2024,CORTE SELETIVO,C60L63,POINT (-58.93295888304018 -2.507383753088649)
2024,CORTE SELETIVO,C60L63,POINT (-58.93798970794392 -2.501415595744246)
2024,CORTE SELETIVO,C60L63,POINT (-58.93639597047292 -2.5014039934460293)
2024,CORTE SELETIVO,C60L63,POINT (-58.92444629426952 -2.500508617967353)
2024,CORTE SELETIVO,C60L63,POINT (-58.856896007916916 -2.7069709800730823)
2024,CORTE SELETIVO,C60L63,POINT (-58.76536691149301 -2.6664629787242604)
2024,CORTE SELETIVO,C60L63,POINT (-58.814208910913024 -2.6210499357690726)
2024,CORTE SELETIVO,C60L63,POINT (-58.893693843095605 -2.6025107317366256)
2024,CORTE SELETIVO,C60L63,POINT (-58.828633432454126 -2.5827945912957504)
2024,CORTE SELETIVO,C60L63,POINT (-58.79002291703276 -2.5803917601711674)
2024,CORTE SELETIVO,C60L63,POINT (-58.794545702705264 -2.5715518407274103)
2024,CORTE SELETIVO,C60L63,POINT (-58.76752978542468 -2.5646335481910905)
2024,CORTE SELETIVO,C60L63,POINT (-58.842823615004704 -2.5619670200708815)
2024,CORTE SELETIVO,C60L63,POINT (-58.905157816130256 -2.545120210949629)
2024,CORTE SELETIVO,C60L63,POINT (-58.81637236637461 -2.54283839615197)
2024,CORTE SELETIVO,C60L63,POINT (-58.78839135335977 -2.5330208844729825)
2024,CORTE SELETIVO,C60L63,POINT (-58.828361360196965 -2.532097560046639)
2024,CORTE SELETIVO,C60L63,POINT (-58.82421683764147 -2.5272226161960614)
2024,CORTE SELETIVO,C60L63,POINT (-58.86108254979968 -2.526526052962822)
2024,CORTE SELETIVO,C60L63,POINT (-58.83644616737479 -2.514496255805153)
2024,CORTE SELETIVO,C60L63,POINT (-58.86252195231845 -2.5123518679024905)
2024,CORTE SELETIVO,C60L63,POINT (-58.8641064212152 -2.5095820311600945)
2024,CORTE SELETIVO,C60L63,POINT (-58.826436718498044 -2.5083202280090955)
2024,CORTE SELETIVO,C60L63,POINT (-58.793146536330646 -2.5042591727009054)
2024,CORTE SELETIVO,C60L63,POINT (-58.8503985290786 -2.5026787936754036)
2024,CORTE SELETIVO,C60L63,POINT (-58.93657756434677 -2.6616109070742864)
2024,CORTE SELETIVO,C60L63,POINT (-58.98271607093336 -2.5894903296615857)
2024,CORTE SELETIVO,C60L63,POINT (-58.96468674390362 -2.6633685596032524)
2024,CORTE SELETIVO,C60L63,POINT (-58.936340502721286 -2.612737211409925)
2024,CORTE SELETIVO,C60L63,POINT (-58.85008327457222 -2.6007531853757833)
2024,CORTE SELETIVO,C60L63,POINT (-58.80790281488036 -2.5943192315115167)
2024,CORTE SELETIVO,C60L63,POINT (-58.96345956766436 -2.594185943556362)
2024,CORTE SELETIVO,C60L63,POINT (-58.95790120411424 -2.591059084641904)
2024,CORTE SELETIVO,C60L63,POINT (-58.965924979611025 -2.5787868717546885)
2024,CORTE SELETIVO,C60L63,POINT (-58.854464554905874 -2.530839296248449)
2024,CORTE SELETIVO,C60L63,POINT (-58.86422270984427 -2.509927894933852)
2024,CORTE SELETIVO,C60L63,POINT (-58.936536314135324 -2.6615493800557855)
2024,CORTE SELETIVO,C60L63,POINT (-58.93141668716167 -2.749912267044409)
2024,CORTE SELETIVO,C60L63,POINT (-58.93145898946358 -2.749793402732981)
2024,CORTE SELETIVO,C60L63,POINT (-58.97297100802821 -2.67987462265183)
2024,CORTE SELETIVO,C60L63,POINT (-58.95441128110049 -2.678397520510394)
2024,CORTE SELETIVO,C60L63,POINT (-58.95229279909109 -2.66827295444466)
2024,CORTE SELETIVO,C60L63,POINT (-58.935970104312545 -2.655765297956512)
2024,CORTE SELETIVO,C60L63,POINT (-58.968189308497095 -2.65341257281713)
2024,CORTE SELETIVO,C60L63,POINT (-58.96824844953122 -2.6533377630972033)
2024,CORTE SELETIVO,C60L63,POINT (-58.96712829171008 -2.651275381908908)
2024,CORTE SELETIVO,C60L63,POINT (-58.96846314272031 -2.647670074538164)
2024,CORTE SELETIVO,C60L63,POINT (-58.95391276646412 -2.613908508067637)
2024,CORTE SELETIVO,C60L63,POINT (-58.933929805609694 -2.610564469981515)
2024,CORTE SELETIVO,C60L63,POINT (-58.933906450206926 -2.6103118894293464)
2024,CORTE SELETIVO,C60L63,POINT (-58.96896306550311 -2.59777356382418)
2024,CORTE SELETIVO,C60L63,POINT (-58.96912125375388 -2.5977696528034047)
2024,CORTE SELETIVO,C60L63,POINT (-58.96890299394696 -2.597540919737529)
2024,CORTE SELETIVO,C60L63,POINT (-58.94389963819361 -2.5865190355554755)
2024,CORTE SELETIVO,C60L63,POINT (-58.93303046172423 -2.5777656992812883)
2024,CORTE SELETIVO,C60L63,POINT (-58.931044330412256 -2.7493301484382413)
2024,CORTE SELETIVO,C60L63,POINT (-58.9107318772692 -2.748553770964362)
2024,CORTE SELETIVO,C60L63,POINT (-58.91331577746073 -2.746685180995207)
2024,CORTE SELETIVO,C60L63,POINT (-58.91334153103624 -2.7464887817736887)
2024,CORTE SELETIVO,C60L63,POINT (-58.81766616939389 -2.736993706207676)
2024,CORTE SELETIVO,C60L63,POINT (-58.7522931916878 -2.670985067945621)
2024,CORTE SELETIVO,C60L63,POINT (-58.765267439897166 -2.6664987928109807)
2024,CORTE SELETIVO,C60L63,POINT (-58.771060168840485 -2.596016009519595)
2024,CORTE SELETIVO,C60L63,POINT (-58.92420034116617 -2.5928969763174243)
2024,CORTE SELETIVO,C60L63,POINT (-58.91157721161851 -2.588100577227096)
2024,CORTE SELETIVO,C60L63,POINT (-58.911659046334165 -2.588000970484134)
2024,CORTE SELETIVO,C60L63,POINT (-58.92114604795913 -2.5825554764149525)
2024,CORTE SELETIVO,C60L63,POINT (-58.92100764102562 -2.5822083291980027)
2024,CORTE SELETIVO,C60L63,POINT (-58.76767712161451 -2.5648987781098276)
2024,CORTE SELETIVO,C60L63,POINT (-58.767547879514765 -2.5647550450459775)
2024,CORTE SELETIVO,C60L63,POINT (-58.7946696821224 -2.5442440675064417)
2024,CORTE SELETIVO,C60L63,POINT (-58.840268678776035 -2.531540977036447)
2024,CORTE SELETIVO,C60L63,POINT (-58.830439839698236 -2.5059850152482355)
2024,CORTE SELETIVO,C60L63,POINT (-58.83406842904023 -2.514408467227637)
2024,CORTE SELETIVO,C60L63,POINT (-58.82390114200662 -2.5668254370412247)
2024,CORTE SELETIVO,C60L63,POINT (-58.99515314033668 -2.5191394064960346)
2024,CORTE SELETIVO,C60L63,POINT (-58.95510259544943 -2.609847411174902)
2024,CORTE SELETIVO,C60L63,POINT (-58.85614128405813 -2.5453584793350887)
2024,CORTE SELETIVO,C60L63,POINT (-58.960980259585945 -2.663350017784101)
2024,CORTE SELETIVO,C60L63,POINT (-58.96443889258883 -2.662926172367485)
2024,CORTE SELETIVO,C60L63,POINT (-58.95967136724692 -2.660646527028575)
2024,CORTE SELETIVO,C60L63,POINT (-58.96716845936335 -2.651496140042845)
