year,label,tile,geometry
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.237399999999994 -9.9693, -61.23729999999999 -9.9693, -61.23729999999999 -9.9694, -61.237399999999994 -9.9694, -61.237399999999994 -9.9695, -61.23749999999999 -9.9695, -61.23749999999999 -9.9694, -61.23759999999999 -9.9694, -61.23759999999999 -9.9693, -61.237899999999996 -9.9693, -61.237899999999996 -9.9692, -61.23769999999999 -9.9692, -61.23769999999999 -9.969, -61.237399999999994 -9.969, -61.237399999999994 -9.9693), (-61.23759999999999 -9.9691, -61.23759999999999 -9.9692, -61.23749999999999 -9.9692, -61.23749999999999 -9.9691, -61.23759999999999 -9.9691))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.239599999999996 -9.969, -61.23909999999999 -9.969, -61.23909999999999 -9.9691, -61.23949999999999 -9.9691, -61.23949999999999 -9.9692, -61.23929999999999 -9.9692, -61.23929999999999 -9.9694, -61.239399999999996 -9.9694, -61.239399999999996 -9.9693, -61.23949999999999 -9.9693, -61.23949999999999 -9.9694, -61.239599999999996 -9.9694, -61.239599999999996 -9.9693, -61.239799999999995 -9.9693, -61.239799999999995 -9.9692, -61.239599999999996 -9.9692, -61.239599999999996 -9.969))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.238299999999995 -9.9691, -61.23819999999999 -9.9691, -61.23819999999999 -9.9693, -61.238299999999995 -9.9693, -61.238299999999995 -9.9691))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.240399999999994 -9.9679, -61.23989999999999 -9.9679, -61.23989999999999 -9.9681, -61.24009999999999 -9.9681, -61.24009999999999 -9.968, -61.240199999999994 -9.968, -61.240199999999994 -9.9681, -61.240399999999994 -9.9681, -61.240399999999994 -9.9679))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.238699999999994 -9.9679, -61.23879999999999 -9.9679, -61.23879999999999 -9.9678, -61.238699999999994 -9.9678, -61.238699999999994 -9.9679))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.245799999999996 -9.9652, -61.24589999999999 -9.9652, -61.24589999999999 -9.9651, -61.245799999999996 -9.9651, -61.245799999999996 -9.9652))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22169999999999 -9.9535, -61.221599999999995 -9.9535, -61.221599999999995 -9.9536, -61.22169999999999 -9.9536, -61.22169999999999 -9.9535))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.221799999999995 -9.9535, -61.221799999999995 -9.9534, -61.22169999999999 -9.9534, -61.22169999999999 -9.9535, -61.221799999999995 -9.9535))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22829999999999 -9.9535, -61.22829999999999 -9.9532, -61.227799999999995 -9.9532, -61.227799999999995 -9.9535, -61.22829999999999 -9.9535))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.243199999999995 -9.9525, -61.24309999999999 -9.9525, -61.24309999999999 -9.9526, -61.243199999999995 -9.9526, -61.243199999999995 -9.9525))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23109999999999 -9.9523, -61.23109999999999 -9.9525, -61.23129999999999 -9.9525, -61.23129999999999 -9.9522, -61.231199999999994 -9.9522, -61.23109999999999 -9.9522, -61.23109999999999 -9.9523))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.229899999999994 -9.9522, -61.229899999999994 -9.9523, -61.22999999999999 -9.9523, -61.22999999999999 -9.9522, -61.229899999999994 -9.9522))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23009999999999 -9.9512, -61.22999999999999 -9.9512, -61.22999999999999 -9.9514, -61.23009999999999 -9.9514, -61.23009999999999 -9.9512))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22959999999999 -9.951, -61.22939999999999 -9.951, -61.22939999999999 -9.9511, -61.22959999999999 -9.9511, -61.22959999999999 -9.951))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22209999999999 -9.9482, -61.22209999999999 -9.9483, -61.221999999999994 -9.9483, -61.221999999999994 -9.9484, -61.221799999999995 -9.9484, -61.22169999999999 -9.9484, -61.22169999999999 -9.9485, -61.221599999999995 -9.9485, -61.221599999999995 -9.9486, -61.22149999999999 -9.9486, -61.22149999999999 -9.9485, -61.221399999999996 -9.9485, -61.221399999999996 -9.9487, -61.221399999999996 -9.9489, -61.22129999999999 -9.9489, -61.221199999999996 -9.9489, -61.221199999999996 -9.9491, -61.22109999999999 -9.9491, -61.22109999999999 -9.9492, -61.22109999999999 -9.9495, -61.22129999999999 -9.9495, -61.22129999999999 -9.9492, -61.22149999999999 -9.9492, -61.22149999999999 -9.949, -61.22149999999999 -9.9487, -61.22229999999999 -9.9487, -61.22229999999999 -9.9485, -61.22229999999999 -9.9482, -61.22209999999999 -9.9482))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22999999999999 -9.9485, -61.22999999999999 -9.9486, -61.23009999999999 -9.9486, -61.23009999999999 -9.9485, -61.22999999999999 -9.9485))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22169999999999 -9.9484, -61.22169999999999 -9.9483, -61.221799999999995 -9.9483, -61.22189999999999 -9.9483, -61.22189999999999 -9.9482, -61.221799999999995 -9.9482, -61.22149999999999 -9.9482, -61.22149999999999 -9.9485, -61.221599999999995 -9.9485, -61.221599999999995 -9.9484, -61.22169999999999 -9.9484))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22249999999999 -9.948, -61.22249999999999 -9.9482, -61.22249999999999 -9.9485, -61.22279999999999 -9.9485, -61.22279999999999 -9.9482, -61.22279999999999 -9.948, -61.22249999999999 -9.948))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.221199999999996 -9.9482, -61.221199999999996 -9.9485, -61.22129999999999 -9.9485, -61.22129999999999 -9.9482, -61.221199999999996 -9.9482))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.230399999999996 -9.9479, -61.230399999999996 -9.948, -61.23049999999999 -9.948, -61.23049999999999 -9.9479, -61.230399999999996 -9.9479))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22279999999999 -9.948, -61.223299999999995 -9.948, -61.223299999999995 -9.9477, -61.223099999999995 -9.9477, -61.223099999999995 -9.9478, -61.222899999999996 -9.9478, -61.222899999999996 -9.9479, -61.22279999999999 -9.9479, -61.22279999999999 -9.948))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.230599999999995 -9.9477, -61.23049999999999 -9.9477, -61.23049999999999 -9.9478, -61.230599999999995 -9.9478, -61.230599999999995 -9.9477))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22189999999999 -9.9472, -61.221999999999994 -9.9472, -61.221999999999994 -9.9471, -61.22189999999999 -9.9471, -61.221799999999995 -9.9471, -61.221799999999995 -9.9472, -61.22189999999999 -9.9472))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.223099999999995 -9.9467, -61.223099999999995 -9.9469, -61.22319999999999 -9.9469, -61.22319999999999 -9.947, -61.223299999999995 -9.947, -61.223299999999995 -9.9467, -61.223299999999995 -9.9465, -61.223299999999995 -9.9464, -61.22319999999999 -9.9464, -61.22319999999999 -9.9465, -61.22319999999999 -9.9467, -61.223099999999995 -9.9467))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22899999999999 -9.9462, -61.229099999999995 -9.9462, -61.229099999999995 -9.9461, -61.22899999999999 -9.9461, -61.22899999999999 -9.9462))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.228899999999996 -9.946, -61.229099999999995 -9.946, -61.229099999999995 -9.9461, -61.22919999999999 -9.9461, -61.22919999999999 -9.9462, -61.229299999999995 -9.9462, -61.229299999999995 -9.946, -61.22919999999999 -9.946, -61.22919999999999 -9.9459, -61.229299999999995 -9.9459, -61.229299999999995 -9.9458, -61.22899999999999 -9.9458, -61.22899999999999 -9.9459, -61.228899999999996 -9.9459, -61.228899999999996 -9.946))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23499999999999 -9.9459, -61.23499999999999 -9.9458, -61.23499999999999 -9.9457, -61.234899999999996 -9.9457, -61.23479999999999 -9.9457, -61.23479999999999 -9.9458, -61.234899999999996 -9.9458, -61.234899999999996 -9.9459, -61.23499999999999 -9.9459))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23219999999999 -9.9368, -61.23219999999999 -9.9369, -61.232099999999996 -9.9369, -61.232099999999996 -9.937, -61.232299999999995 -9.937, -61.232299999999995 -9.9368, -61.23219999999999 -9.9368))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.230199999999996 -9.9367, -61.230199999999996 -9.9366, -61.23009999999999 -9.9366, -61.23009999999999 -9.9367, -61.230199999999996 -9.9367))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23429999999999 -9.9242, -61.234399999999994 -9.9242, -61.234399999999994 -9.924, -61.23429999999999 -9.924, -61.23429999999999 -9.9242))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22449999999999 -9.9241, -61.22449999999999 -9.9239, -61.22429999999999 -9.9239, -61.22429999999999 -9.9241, -61.22449999999999 -9.9241))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23169999999999 -9.9157, -61.23159999999999 -9.9157, -61.23159999999999 -9.9158, -61.23169999999999 -9.9158, -61.23179999999999 -9.9158, -61.23179999999999 -9.9157, -61.23169999999999 -9.9157))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23179999999999 -9.9155, -61.23179999999999 -9.9156, -61.23179999999999 -9.9157, -61.231899999999996 -9.9157, -61.231899999999996 -9.9156, -61.231899999999996 -9.9155, -61.23179999999999 -9.9155))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.244699999999995 -9.905100000000001, -61.244699999999995 -9.905, -61.24459999999999 -9.905, -61.244499999999995 -9.905, -61.244499999999995 -9.905100000000001, -61.24459999999999 -9.905100000000001, -61.244699999999995 -9.905100000000001))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23669999999999 -9.905, -61.236799999999995 -9.905, -61.236799999999995 -9.9049, -61.23669999999999 -9.9049, -61.23669999999999 -9.905))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.24479999999999 -9.905, -61.24479999999999 -9.9049, -61.244699999999995 -9.9049, -61.244699999999995 -9.905, -61.24479999999999 -9.905))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23689999999999 -9.9049, -61.236999999999995 -9.9049, -61.236999999999995 -9.9047, -61.23689999999999 -9.9047, -61.23689999999999 -9.9049))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23009999999999 -9.9019, -61.22999999999999 -9.9019, -61.22999999999999 -9.902, -61.23009999999999 -9.902, -61.23009999999999 -9.9019))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22939999999999 -9.9011, -61.22939999999999 -9.9012, -61.22939999999999 -9.9013, -61.22939999999999 -9.9014, -61.229499999999994 -9.9014, -61.229499999999994 -9.9013, -61.229499999999994 -9.9012, -61.229499999999994 -9.9011, -61.22939999999999 -9.9011))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23609999999999 -9.9005, -61.23609999999999 -9.9004, -61.23599999999999 -9.9004, -61.23599999999999 -9.9005, -61.23609999999999 -9.9005))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.24949999999999 -9.895199999999999, -61.24949999999999 -9.8951, -61.249399999999994 -9.8951, -61.249399999999994 -9.895199999999999, -61.24949999999999 -9.895199999999999))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.249599999999994 -9.8949, -61.24949999999999 -9.8949, -61.24949999999999 -9.8951, -61.249599999999994 -9.8951, -61.249599999999994 -9.8949))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23619999999999 -9.8942, -61.23629999999999 -9.8942, -61.23629999999999 -9.8941, -61.23619999999999 -9.8941, -61.23619999999999 -9.8942))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.24629999999999 -9.8928, -61.24629999999999 -9.8927, -61.246199999999995 -9.8927, -61.246199999999995 -9.8928, -61.24609999999999 -9.8928, -61.24609999999999 -9.8929, -61.246199999999995 -9.8929, -61.24629999999999 -9.8929, -61.24629999999999 -9.8928))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.245999999999995 -9.8924, -61.24609999999999 -9.8924, -61.24609999999999 -9.8923, -61.245999999999995 -9.8923, -61.245999999999995 -9.8924))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22829999999999 -9.8896, -61.22829999999999 -9.8895, -61.228199999999994 -9.8895, -61.228199999999994 -9.8896, -61.22829999999999 -9.8896))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22839999999999 -9.8893, -61.22839999999999 -9.8892, -61.22829999999999 -9.8892, -61.22829999999999 -9.8893, -61.22839999999999 -9.8893))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.221799999999995 -9.8708, -61.22189999999999 -9.8708, -61.22189999999999 -9.8707, -61.221799999999995 -9.8707, -61.221799999999995 -9.8708))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.221599999999995 -9.8663, -61.221599999999995 -9.8662, -61.22149999999999 -9.8662, -61.22149999999999 -9.8663, -61.221599999999995 -9.8663))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22149999999999 -9.8661, -61.221399999999996 -9.8661, -61.221399999999996 -9.8662, -61.22149999999999 -9.8662, -61.22149999999999 -9.8661))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.24589999999999 -9.8563, -61.245999999999995 -9.8563, -61.24609999999999 -9.8563, -61.24609999999999 -9.8562, -61.245999999999995 -9.8562, -61.24589999999999 -9.8562, -61.245799999999996 -9.8562, -61.245799999999996 -9.8563, -61.24589999999999 -9.8563))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.24289999999999 -9.8562, -61.242999999999995 -9.8562, -61.242999999999995 -9.8561, -61.24289999999999 -9.8561, -61.24289999999999 -9.8562))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.242999999999995 -9.8561, -61.24309999999999 -9.8561, -61.24309999999999 -9.856, -61.242999999999995 -9.856, -61.242999999999995 -9.8561))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.24289999999999 -9.856, -61.24289999999999 -9.8559, -61.242799999999995 -9.8559, -61.242799999999995 -9.856, -61.24289999999999 -9.856))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.23159999999999 -9.8451, -61.23159999999999 -9.845, -61.23149999999999 -9.845, -61.23149999999999 -9.8451, -61.23159999999999 -9.8451))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22109999999999 -9.8378, -61.221199999999996 -9.8378, -61.22129999999999 -9.8378, -61.22129999999999 -9.8377, -61.221199999999996 -9.8377, -61.22109999999999 -9.8377, -61.22109999999999 -9.8378))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.221199999999996 -9.8374, -61.221199999999996 -9.8373, -61.22109999999999 -9.8373, -61.22099999999999 -9.8373, -61.22099999999999 -9.8374, -61.22099999999999 -9.8375, -61.22099999999999 -9.8376, -61.22109999999999 -9.8376, -61.22129999999999 -9.8376, -61.22129999999999 -9.8375, -61.22109999999999 -9.8375, -61.22109999999999 -9.8374, -61.221199999999996 -9.8374))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.247499999999995 -9.8353, -61.247699999999995 -9.8353, -61.247699999999995 -9.8351, -61.24759999999999 -9.8351, -61.24759999999999 -9.8352, -61.247499999999995 -9.8352, -61.247499999999995 -9.8353))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.24779999999999 -9.8351, -61.24779999999999 -9.8352, -61.247899999999994 -9.8352, -61.247899999999994 -9.8351, -61.24779999999999 -9.8351))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.246599999999994 -9.8224, -61.246599999999994 -9.8225, -61.246599999999994 -9.8226, -61.246599999999994 -9.8227, -61.246599999999994 -9.8228, -61.24669999999999 -9.8228, -61.24669999999999 -9.8227, -61.24679999999999 -9.8227, -61.24679999999999 -9.8225, -61.24669999999999 -9.8225, -61.24669999999999 -9.8224, -61.246599999999994 -9.8224))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.224799999999995 -9.8081, -61.224799999999995 -9.8079, -61.22489999999999 -9.8079, -61.22489999999999 -9.8078, -61.22469999999999 -9.8078, -61.22469999999999 -9.8081, -61.224799999999995 -9.8081))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.221199999999996 -9.7994, -61.22109999999999 -9.7994, -61.22109999999999 -9.7995, -61.221199999999996 -9.7995, -61.22129999999999 -9.7995, -61.22129999999999 -9.7994, -61.221199999999996 -9.7994))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.221399999999996 -9.7991, -61.22129999999999 -9.7991, -61.22129999999999 -9.7992, -61.221399999999996 -9.7992, -61.221399999999996 -9.7991))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22279999999999 -9.7927, -61.22299999999999 -9.7927, -61.22299999999999 -9.7925, -61.222899999999996 -9.7925, -61.222899999999996 -9.7926, -61.22279999999999 -9.7926, -61.22279999999999 -9.7927))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.24049999999999 -9.7816, -61.24049999999999 -9.7817, -61.24059999999999 -9.7817, -61.24059999999999 -9.7818, -61.24069999999999 -9.7818, -61.24069999999999 -9.7817, -61.24069999999999 -9.7816, -61.24069999999999 -9.7814, -61.24059999999999 -9.7814, -61.24059999999999 -9.7815, -61.24049999999999 -9.7815, -61.240399999999994 -9.7815, -61.240399999999994 -9.7816, -61.24049999999999 -9.7816))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.218799999999995 -9.9625, -61.21849999999999 -9.9625, -61.21849999999999 -9.9627, -61.218799999999995 -9.9627, -61.218799999999995 -9.9625))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.21489999999999 -9.9582, -61.21489999999999 -9.9583, -61.214999999999996 -9.9583, -61.214999999999996 -9.9582, -61.21489999999999 -9.9582))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.218599999999995 -9.9537, -61.21849999999999 -9.9537, -61.21849999999999 -9.9538, -61.21849999999999 -9.9539, -61.218599999999995 -9.9539, -61.218599999999995 -9.9538, -61.218599999999995 -9.9537))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.218399999999995 -9.953, -61.21829999999999 -9.953, -61.21829999999999 -9.9531, -61.21829999999999 -9.9532, -61.218399999999995 -9.9532, -61.218399999999995 -9.9531, -61.218399999999995 -9.953))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.215199999999996 -9.9502, -61.215199999999996 -9.9503, -61.21529999999999 -9.9503, -61.215399999999995 -9.9503, -61.215399999999995 -9.9502, -61.215399999999995 -9.9501, -61.21529999999999 -9.9501, -61.21529999999999 -9.9502, -61.215199999999996 -9.9502))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.21949999999999 -9.9477, -61.21949999999999 -9.9479, -61.21959999999999 -9.9479, -61.21959999999999 -9.9477, -61.21949999999999 -9.9477))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.21949999999999 -9.9475, -61.21979999999999 -9.9475, -61.21979999999999 -9.9472, -61.21949999999999 -9.9472, -61.21949999999999 -9.9475))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.21999999999999 -9.9467, -61.219899999999996 -9.9467, -61.21979999999999 -9.9467, -61.21979999999999 -9.9468, -61.21979999999999 -9.9469, -61.219899999999996 -9.9469, -61.219899999999996 -9.9468, -61.21999999999999 -9.9468, -61.21999999999999 -9.9467))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.218799999999995 -9.9467, -61.21889999999999 -9.9467, -61.21889999999999 -9.9466, -61.218999999999994 -9.9466, -61.218999999999994 -9.9465, -61.218799999999995 -9.9465, -61.218799999999995 -9.9467))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22079999999999 -9.9462, -61.22079999999999 -9.9464, -61.22099999999999 -9.9464, -61.22109999999999 -9.9464, -61.22109999999999 -9.9462, -61.22109999999999 -9.946, -61.22099999999999 -9.946, -61.22079999999999 -9.946, -61.220699999999994 -9.946, -61.22059999999999 -9.946, -61.220499999999994 -9.946, -61.22039999999999 -9.946, -61.220299999999995 -9.946, -61.220299999999995 -9.9459, -61.22019999999999 -9.9459, -61.22019999999999 -9.9458, -61.220099999999995 -9.9458, -61.21999999999999 -9.9458, -61.21979999999999 -9.9458, -61.21979999999999 -9.9462, -61.21949999999999 -9.9462, -61.21929999999999 -9.9462, -61.21929999999999 -9.9465, -61.21949999999999 -9.9465, -61.21979999999999 -9.9465, -61.21999999999999 -9.9465, -61.21999999999999 -9.9466, -61.220099999999995 -9.9466, -61.220099999999995 -9.9465, -61.22039999999999 -9.9465, -61.22039999999999 -9.9464, -61.220499999999994 -9.9464, -61.220499999999994 -9.9462, -61.22059999999999 -9.9462, -61.22079999999999 -9.9462))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.21379999999999 -9.9265, -61.21399999999999 -9.9265, -61.21399999999999 -9.9267, -61.214499999999994 -9.9267, -61.214499999999994 -9.926, -61.214299999999994 -9.926, -61.214299999999994 -9.9262, -61.21379999999999 -9.9262, -61.21379999999999 -9.9265))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.21399999999999 -9.926, -61.214299999999994 -9.926, -61.214299999999994 -9.9247, -61.214499999999994 -9.9247, -61.214499999999994 -9.9242, -61.214299999999994 -9.9242, -61.214299999999994 -9.9245, -61.21399999999999 -9.9245, -61.21399999999999 -9.926))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.21399999999999 -9.9237, -61.21379999999999 -9.9237, -61.21379999999999 -9.9242, -61.21399999999999 -9.9242, -61.21399999999999 -9.9237))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.21399999999999 -9.9235, -61.214299999999994 -9.9235, -61.214299999999994 -9.9232, -61.214499999999994 -9.9232, -61.214499999999994 -9.923, -61.21399999999999 -9.923, -61.21399999999999 -9.9235))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.219699999999996 -9.8927, -61.21979999999999 -9.8927, -61.21979999999999 -9.8926, -61.219699999999996 -9.8926, -61.21939999999999 -9.8926, -61.21939999999999 -9.8927, -61.21929999999999 -9.8927, -61.21929999999999 -9.8926, -61.219199999999994 -9.8926, -61.219199999999994 -9.8927, -61.219199999999994 -9.8928, -61.219199999999994 -9.8929, -61.219199999999994 -9.893, -61.21929999999999 -9.893, -61.21929999999999 -9.8929, -61.21939999999999 -9.8929, -61.21939999999999 -9.893, -61.21959999999999 -9.893, -61.21959999999999 -9.8927, -61.219699999999996 -9.8927))"
2024,CORTE SELETIVO,C51L34,"POLYGON ((-61.22109999999999 -9.8774, -61.221199999999996 -9.8774, -61.221199999999996 -9.8773, -61.22109999999999 -9.8773, -61.22109999999999 -9.8774))"
