geometry,tile,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-61.211307 -8.243784),C51L41,CORTE SELETIVO,2024,2.217632,-0.33600485,1.6800244,1.2096175,1.4112204,1.5456223,-2.419235,-0.40320584,-1.5456223,4.9728723,0.87361264,-0.60480875,-2.352034,-3.0240438,-0.40320584,0.47040683,-3.2928476,2.553637,-1.4112204,1.0752156,-0.06720097,1.8144263,2.352034,-1.6128234,3.2928476,2.0160291,-3.7632546,3.3600488,2.217632,2.75524,0.60480875,-1.6800244,-0.8064117,-0.13440195,1.0080146,-1.0080146,3.4944506,-1.3440194,-2.352034,-1.8816273,1.0752156,-5.107274,1.0080146,2.0160291,1.7472253,-0.6720097,-0.7392107,-1.6128234,3.2256467,-3.7632546,1.8816273,0.7392107,0.20160292,1.8144263,2.75524,-2.0160291,-1.8816273,-0.87361264,4.0992594,-2.419235,-1.1424166,0.40320584,1.2096175,2.75524,2.1504312,2.6880388,2.956843,2.553637,2.8224409,0.47040683,1.0080146,1.2768185,3.8976564,-1.9488282,-1.2768185,-0.47040683,2.0160291,3.1584458,0.7392107,-2.0832303,-1.2096175,-3.4272497,-8.198519,-2.75524,0.87361264,0.94081366,2.6880388,-2.4864361,1.0752156,-1.6128234,0.33600485,0.5376078,2.553637,-0.13440195,2.217632,2.6880388,-2.75524,1.4112204,6.3840923,-3.0240438,-1.5456223,-1.2768185,-1.2768185,-2.553637,-0.6720097,2.8224409,1.8816273,0.0,2.75524,-0.87361264,0.8064117,-1.8144263,-0.20160292,-2.2848332,1.2096175,-1.2768185,-2.6880388,3.2928476,-1.8144263,-4.7712693,-2.6880388,-3.4272497,-8.534524,4.3008623,-4.7712693,1.2096175,3.0240438,0.20160292
POINT (-61.211487 -8.243571),C51L41,CORTE SELETIVO,2024,2.6300857,-0.80363727,2.11868,2.1917381,0.3652897,-0.4383476,-0.5114055,-0.3652897,-0.29223174,4.8218236,-0.29223174,-1.4611588,-2.4109118,-4.675708,-0.2191738,0.80363727,-2.6300857,4.3834763,-2.7762015,2.045622,1.022811,2.4109118,0.5844635,-2.045622,2.045622,-0.5114055,-5.4793453,2.5570278,1.3150429,2.8492594,0.8766952,-2.6300857,-1.4611588,-0.6575214,2.6300857,-1.9725642,2.11868,-2.264796,-2.264796,-1.4611588,1.3881007,-5.1871133,0.8766952,1.4611588,2.264796,-1.4611588,-0.5114055,-0.5114055,1.3881007,-3.287607,0.14611587,1.3150429,-0.073057935,2.7762015,4.456534,-1.8264483,-3.1414912,-1.0958691,3.1414912,-3.287607,-1.168927,-0.4383476,2.9223175,1.8995063,1.4611588,4.0181866,2.045622,2.8492594,2.5570278,0.80363727,-0.8766952,1.6803325,2.11868,-1.0958691,-1.168927,-0.073057935,3.5798388,0.8766952,0.3652897,-2.5570278,-2.11868,-2.11868,-9.2783575,-4.456534,1.8995063,0.5114055,1.022811,-1.7533904,-0.5114055,-1.6803325,-0.4383476,0.2191738,1.6803325,-1.6072745,0.5844635,1.8995063,-3.1414912,2.4109118,6.1368666,-1.6803325,-1.7533904,-2.8492594,-0.3652897,-2.7031436,0.29223174,4.529592,2.1917381,0.5844635,2.8492594,0.94975317,0.29223174,-0.073057935,-0.4383476,-0.4383476,2.8492594,-1.8995063,-3.7259548,3.1414912,-1.3881007,-2.4109118,-2.11868,-2.1917381,-6.429098,4.0181866,-2.8492594,-1.0958691,0.3652897,1.4611588
POINT (-61.209988 -8.242968),C51L41,CORTE SELETIVO,2024,2.0942922,-1.2565753,3.2461529,0.20942922,-0.15707192,-0.15707192,-3.4032247,0.73300225,0.26178652,3.8744407,0.9424315,-1.9372203,-1.5707191,-3.3508675,0.15707192,0.41885844,-3.2985103,2.3037214,-1.4136472,1.6754338,0.31414384,2.0942922,0.78535956,-0.8377169,3.979155,1.2565753,-3.2461529,4.9215865,1.9372203,1.6754338,1.36129,-1.9372203,-2.041935,0.8900742,0.99478877,-1.36129,4.3456564,-3.6650114,-1.7277911,-2.041935,1.2565753,-6.178162,1.0471461,1.4136472,1.8325057,-1.204218,-0.99478877,-3.4032247,1.5707191,-4.3456564,0.8900742,2.9843664,0.31414384,1.9372203,2.3560786,-1.1518607,-4.293299,-1.3089327,4.136227,-1.4660045,0.26178652,-0.20942922,1.4660045,3.612654,1.9895775,1.884863,2.565508,2.4607933,2.932009,1.2565753,-0.57593036,0.47121575,2.408436,-3.1937957,-0.73300225,-1.4136472,2.1466496,2.3037214,0.99478877,-1.1518607,-2.3037214,-3.979155,-6.125805,-2.9843664,1.6754338,-0.9424315,0.78535956,-2.9843664,1.7801484,-1.2565753,0.0,0.52357304,1.7801484,-0.57593036,0.680645,0.9424315,-2.9843664,0.9424315,6.649378,-1.4660045,-1.6754338,-1.3089327,-2.4607933,-2.8272943,0.052357305,2.8272943,1.8325057,1.4136472,4.3980136,0.20942922,0.78535956,-2.6178653,0.680645,-2.565508,2.72258,-0.9424315,-1.6230764,3.8744407,-3.1414382,-4.0315123,-2.041935,-3.4032247,-6.544663,4.3456564,-5.7069464,-0.41885844,1.1518607,0.36650112
POINT (-61.209825 -8.242726),C51L41,CORTE SELETIVO,2024,1.6666027,-1.7815409,2.9883912,0.2873453,-0.45975247,-0.45975247,-0.976974,-0.8045668,-0.8045668,3.2757363,1.034443,-2.5286386,-3.1033292,-3.3906744,0.8620359,-1.034443,-4.712463,4.3676486,-2.068886,2.7010458,-0.8045668,0.7470978,0.8045668,-2.930922,4.2527103,-1.034443,-5.2296844,4.5975246,1.8390099,2.068886,1.4941956,-1.4941956,-2.8159838,-1.3217883,1.4367265,-1.2068503,4.88487,-3.735489,-1.7240717,-1.2068503,2.068886,-5.2871532,1.8390099,1.0919122,1.3217883,-2.4711695,-0.8620359,-2.1838243,1.4941956,-5.4020915,0.4022834,2.3562315,0.7470978,1.953948,2.758515,-1.953948,-2.5861077,-0.91950494,4.5400558,-0.05746906,-0.11493812,0.8045668,1.2068503,3.5630817,3.1033292,1.7815409,4.2527103,2.873453,3.5056126,-0.34481436,0.45975247,-0.22987624,2.2987623,-2.1838243,0.11493812,-0.91950494,1.2068503,1.6666027,1.3792574,-3.3332055,-1.3792574,-2.5286386,-6.9537563,-2.5286386,0.4022834,0.5746906,0.22987624,-0.91950494,0.05746906,-3.2182672,0.22987624,0.976974,1.7240717,-2.873453,0.4022834,0.976974,-3.6205506,1.8964789,7.2985706,-0.8045668,-1.0919122,-1.8390099,-1.6666027,-3.1033292,-0.6896287,4.3676486,0.17240718,2.9883912,4.080303,1.2068503,0.63215965,-1.6091336,-0.34481436,-2.2987623,2.2987623,-1.3792574,-2.9883912,4.310179,-2.6435766,-3.3332055,-2.2987623,-1.7240717,-6.3790655,4.080303,-3.7929578,0.8045668,1.953948,0.5172215
POINT (-61.21033 -8.242151),C51L41,CORTE SELETIVO,2024,1.1660451,0.5552595,3.1649795,0.27762976,1.7213047,-0.16657786,-1.7213047,2.3320901,0.38868168,2.554194,-0.27762976,-0.33315572,-1.4436748,-5.1639137,2.1655123,1.5547267,-3.498135,2.8318236,-3.0539274,1.7768306,1.4436748,1.8878825,2.3876162,-1.1660451,2.2765641,0.33315572,-4.7752323,1.8878825,2.3876162,2.6652458,1.0549932,-1.5547267,-1.8323565,0.44420764,4.053395,-3.4426093,2.6652458,-2.3876162,-0.7218374,-3.498135,0.0,-4.719706,0.9994672,2.2765641,3.498135,-0.4997336,-1.6102527,-1.110519,3.2205055,-2.8873496,-1.221571,3.8868167,1.5547267,2.7762978,3.1094534,-0.27762976,-2.2765641,-4.3310246,4.053395,-1.8323565,-0.5552595,-0.77736336,2.3876162,2.7207718,2.3320901,1.1660451,0.7218374,2.221038,2.9984016,0.66631144,0.16657786,1.4436748,3.3870833,-0.8328893,-0.8328893,-0.5552595,1.110519,3.3870833,0.055525955,-2.554194,-1.221571,-2.60972,-7.0517964,-4.3310246,2.498668,-1.5547267,2.6652458,-2.1655123,0.77736336,-2.2765641,-1.0549932,0.6107855,2.3876162,-2.7762978,-0.66631144,0.27762976,-3.775765,0.6107855,5.8302255,-0.8328893,-1.9434084,-1.7768306,-1.9989344,-4.164447,-0.4997336,5.108388,2.2765641,1.3881489,3.9423428,1.1660451,0.6107855,0.33315572,1.221571,-1.277097,-0.33315572,-1.3326229,-1.7768306,4.1089206,-3.3870833,-4.830758,-0.7218374,-2.9984016,-6.6631145,3.3870833,-5.774699,0.33315572,-0.33315572,1.1660451
POINT (-61.210099 -8.24202),C51L41,CORTE SELETIVO,2024,1.4880744,-0.24801241,3.4225712,1.2400621,1.4880744,-0.14880745,-2.1825092,0.5952298,0.099204965,3.6705837,1.2400621,-3.0257514,-1.9840993,-4.4642234,1.9840993,0.39681986,-3.8193913,4.414621,-2.0833042,2.5297265,-0.2976149,2.0833042,1.8848944,-1.1408571,2.9761488,0.44642234,-5.555478,3.8193913,1.8352919,1.7360868,1.0416521,-2.2321117,-2.1329067,-1.2896645,2.3809192,-0.9424472,3.2241614,-4.315416,-1.339267,-1.9840993,1.0912546,-4.7618384,2.0833042,2.3809192,3.4225712,-1.2896645,-1.0912546,-1.0416521,1.9840993,-3.9681985,0.2976149,3.9681985,0.2976149,2.876944,1.9344968,-1.7856894,-3.7697887,-2.9265466,2.876944,-1.339267,0.44642234,0.14880745,2.033702,3.4225712,4.0178013,1.339267,2.3313167,2.3809192,3.5217762,-0.2976149,0.2976149,0.99204963,3.372969,-1.4880744,-0.44642234,-0.9424472,0.69443476,2.777739,0.24801241,-1.8848944,-1.6864845,-3.1745589,-5.9522977,-3.2241614,0.8432422,-0.99204963,2.2817142,-1.339267,0.9424472,-2.4305217,-0.7936397,0.49602482,1.5872794,-2.1329067,0.39681986,1.339267,-4.0178013,0.7440372,6.2995152,-2.0833042,-2.3313167,-1.8352919,-3.1249564,-4.4642234,-1.5872794,3.372969,1.7360868,2.3809192,4.1666083,0.7440372,0.7440372,-0.8432422,1.0912546,-1.5872794,0.7440372,-1.3888695,-1.7360868,3.5713787,-3.2241614,-3.9681985,-1.5376769,-3.2241614,-6.2995152,4.811441,-5.555478,1.339267,0.8432422,1.1904596
POINT (-61.209872 -8.241743),C51L41,CORTE SELETIVO,2024,2.6670103,0.71120274,3.2004123,0.9482703,2.1336083,-0.059266895,-1.7780068,0.17780069,0.0,4.9191523,1.5409393,-2.3706758,-1.6002061,-2.844811,0.9482703,-0.23706758,-3.4967468,4.3264832,-2.311409,1.7780068,-0.47413516,1.126071,0.41486827,-2.5484765,1.9558076,-0.59266895,-4.9191523,3.43748,2.6077433,2.0150745,0.59266895,-2.844811,-1.4816724,-1.6002061,2.311409,-0.71120274,4.030149,-2.1928751,-1.9558076,-2.3706758,2.311409,-5.452554,2.5484765,2.6077433,3.3189461,-1.3038716,-0.71120274,-0.41486827,0.29633448,-4.3857503,0.17780069,2.311409,0.77046967,3.0226116,2.9040778,-1.8372737,-4.2079496,-2.1336083,3.43748,-1.2446048,1.126071,-0.35560137,1.1853379,2.252142,4.2079496,1.8965406,2.6077433,1.0668042,2.6670103,1.0668042,0.17780069,1.8965406,4.563551,-2.311409,-2.0743413,-0.59266895,0.11853379,3.3189461,0.17780069,-1.71874,-0.47413516,-1.7780068,-7.5268955,-4.3264832,1.6002061,1.0668042,1.8965406,-2.1336083,0.6519358,-1.0075372,-0.9482703,-0.11853379,2.4299426,-1.3631386,1.8372737,1.7780068,-3.43748,1.4816724,5.748889,-2.6077433,-2.0150745,-2.844811,-1.7780068,-3.0226116,-0.59266895,3.2596793,3.1411455,1.4816724,2.726277,1.7780068,0.35560137,-0.82973653,0.71120274,-2.252142,2.0743413,-3.2596793,-3.2596793,3.7338145,-2.0743413,-2.0743413,-1.7780068,-2.4892097,-6.1637573,3.6745474,-5.5118213,0.5334021,1.4816724,0.17780069
POINT (-61.210519 -8.241687),C51L41,CORTE SELETIVO,2024,3.937246,-1.1043495,3.0729725,0.76824313,-0.76824313,-0.6722127,-2.3527446,2.6888509,0.5281671,2.5928206,2.6408358,0.19206078,-2.1606839,-3.0249574,-0.9122887,1.0083191,-3.169003,3.3610637,-3.6011398,1.6805319,3.4570942,0.86427355,2.1126685,-0.62419754,4.945565,1.3924407,-2.4967902,4.945565,1.2003798,1.6325166,0.28809118,-0.9603039,-2.1606839,0.76824313,-1.4404559,-0.048015196,2.7848814,-4.2733526,-0.86427355,-2.5448053,2.1126685,-5.857854,2.1606839,-0.19206078,1.968623,-0.48015195,0.9122887,-3.5531244,2.928927,-4.89755,0.38412157,0.8162583,-0.43213677,2.3047295,1.4404559,0.048015196,-4.561444,0.33610636,4.8015194,0.8162583,-2.1606839,0.048015196,1.488471,3.889231,1.5845015,2.0646534,2.8328965,1.7285471,3.649155,2.3047295,-0.24007598,-0.62419754,3.7451854,-1.7285471,1.8725927,-3.2170181,1.6325166,2.0166383,3.4570942,-0.33610636,-2.0646534,-3.2650332,-5.857854,-2.4007597,2.256714,-1.6805319,-2.0166383,-2.208699,3.2650332,-1.2483951,-1.9206078,-0.5281671,2.208699,-2.0646534,1.2003798,0.76824313,-1.488471,3.0729725,6.09793,2.1126685,-0.76824313,2.448775,-1.3924407,-0.48015195,-0.86427355,3.4090788,0.86427355,2.1606839,3.9852612,0.6722127,-1.2003798,-1.9206078,1.3444254,-1.8245775,2.3527446,-1.8245775,-1.4404559,3.7932005,-2.7368662,-4.0332766,-2.8809118,-4.369383,-4.609459,3.69717,-3.169003,2.4007597,2.4007597,0.24007598
POINT (-61.209974 -8.241549),C51L41,CORTE SELETIVO,2024,3.7502851,-2.8979475,1.7614975,1.1932725,-0.1704675,-0.568225,0.0568225,-1.9887875,0.45458,5.057203,0.5114025,-4.0343976,-2.8979475,-1.81832,-0.7386925,-1.0796275,-4.9435577,3.5798175,-2.8979475,2.95477,-0.340935,2.159255,-0.45458,-3.295705,4.31851,0.9659825,-3.18206,3.8071077,2.159255,0.113645,1.250095,-2.386545,-2.7843025,-1.6478525,-0.6250475,0.340935,4.204865,-4.0343976,0.85233754,0.7386925,2.1024325,-7.216458,2.8979475,-0.68187,1.36374,-2.2160776,0.9659825,-2.72748,0.6250475,-4.3753324,1.0796275,1.1932725,0.1704675,2.50019,1.36374,-1.3069175,-4.5458,-0.2841125,4.7162676,-1.36374,0.0,0.45458,0.113645,2.72748,3.6934626,3.1252375,4.3753324,2.04561,1.3069175,1.477385,-1.477385,0.7386925,3.7502851,-2.4433675,-0.0568225,-1.931965,0.68187,0.795515,1.7046751,-1.7046751,-1.9887875,-2.95477,-6.420943,-2.386545,-0.22729,-0.2841125,1.6478525,-1.4205625,1.1932725,-2.2160776,-0.85233754,-0.45458,1.8751426,-0.795515,1.9887875,1.59103,-2.7843025,2.95477,5.739073,-0.795515,-3.0115926,-0.45458,0.340935,-1.6478525,-1.13645,3.6934626,2.6706576,0.90916,3.1252375,-1.13645,-0.1704675,-1.1932725,-1.0796275,-1.5342076,2.5570126,-1.477385,-2.1024325,2.4433675,-1.59103,-2.50019,-3.0115926,-2.841125,-6.7618775,3.977575,-3.2388825,0.795515,2.6706576,0.795515
POINT (-61.210882 -8.241498),C51L41,CORTE SELETIVO,2024,3.8154488,-3.8723958,2.163986,0.22778799,-1.309781,-0.341682,-1.8792509,-0.341682,0.11389399,3.8154488,0.341682,-1.13894,-2.505668,-4.214078,-0.45557597,0.39862898,-2.334827,4.4988127,-1.4806219,2.448721,0.74031097,1.366728,1.7084099,-1.195887,3.7585018,2.562615,-4.0432367,5.12523,0.79725796,1.423675,0.56947,-2.448721,-2.733456,-0.56947,0.170841,-0.39862898,4.669654,-3.9293427,-0.74031097,-1.9361979,3.1320848,-6.7197456,1.4806219,0.683364,0.74031097,-2.220933,-0.512523,-1.8792509,2.391774,-4.4988127,0.626417,1.7084099,-1.6514629,1.366728,3.0751379,-2.391774,-4.4988127,-1.366728,2.9042969,-0.626417,0.341682,1.081993,1.5375689,3.0751379,2.107039,1.4806219,3.8154488,2.391774,2.84735,0.74031097,-0.91115195,0.39862898,2.27788,-3.3598728,-0.170841,-1.13894,1.025046,0.85420495,1.5945159,-0.683364,-2.050092,-2.676509,-7.2322683,-3.5307138,1.5375689,-0.45557597,-0.341682,-1.6514629,1.366728,-1.5945159,0.512523,0.0,1.8792509,-1.366728,0.683364,2.505668,-1.8223039,2.733456,5.8655405,-1.309781,-2.84735,-0.45557597,-0.11389399,-1.5375689,-0.39862898,2.334827,0.341682,2.107039,3.6446078,0.56947,-0.512523,-2.220933,0.0,-2.505668,2.676509,-0.39862898,-2.790403,4.1571307,-1.081993,-1.5375689,-3.4168198,-3.1890318,-5.4099646,2.733456,-3.3029258,-0.284735,-0.22778799,0.45557597
POINT (-61.201889 -8.248736),C51L41,CORTE SELETIVO,2024,2.129229,-1.726402,2.81979,1.8990422,1.8414955,-0.863201,-1.8990422,0.23018694,-0.92074776,4.546192,1.6113086,-3.1075237,-2.359416,-3.2801638,0.92074776,0.5179206,-4.316005,4.718832,-2.8773367,1.956589,-1.0358412,1.726402,0.11509347,-1.8990422,3.2226171,1.956589,-2.6471498,3.2801638,3.3952575,0.3452804,0.46037388,-2.589603,-1.7839488,-1.5537618,1.8990422,0.3452804,1.726402,-1.956589,-1.1509347,-1.726402,1.3235749,-4.4886456,3.0499768,3.452804,2.2443228,-0.1726402,-1.4386684,0.40282714,1.3811216,-2.9924302,-0.057546735,3.2801638,-1.2084814,1.2660282,1.7839488,-2.9348836,-4.143365,-2.0716825,3.3377106,0.28773367,-0.40282714,0.5179206,1.3811216,3.1650705,3.1650705,1.3235749,3.3377106,1.956589,2.7622433,0.6905608,0.46037388,1.2660282,4.258458,-2.81979,-0.46037388,-1.5537618,0.6330141,3.0499768,0.6905608,-0.11509347,-2.589603,-2.6471498,-7.0782485,-3.682991,2.5320563,-0.5179206,0.6905608,-2.359416,-0.057546735,-1.7839488,-1.7839488,0.3452804,0.1726402,-2.3018694,0.57546735,1.6688553,-4.4886456,1.7839488,7.3084354,-2.359416,-2.2443228,-1.4962151,-0.3452804,-2.8773367,-0.863201,4.0282717,3.2226171,2.589603,1.726402,-0.40282714,1.2660282,-0.5179206,1.4386684,-2.9348836,2.3018694,-2.359416,-3.913178,2.8773367,-3.2226171,-3.452804,-1.3811216,-2.589603,-5.697127,3.2801638,-4.0858183,0.46037388,0.74810755,0.74810755
POINT (-61.202133 -8.248101),C51L41,CORTE SELETIVO,2024,5.4748535,-2.2576716,2.7656476,1.1288358,-0.6208597,-1.5239283,-1.5239283,2.7656476,-0.79018503,2.426997,1.9190208,1.3546029,-2.5398805,-3.7815998,-0.6208597,1.8061372,-3.0478566,2.2012298,-3.6687162,2.4834387,3.0478566,2.2576716,2.934973,-0.5644179,4.4589014,1.5803701,-1.8061372,5.813504,0.16932537,2.2576716,-0.8466268,-1.1852776,-3.1607401,2.2576716,-0.9030686,-0.39509252,2.652764,-2.9914148,-0.79018503,-2.7656476,1.9754626,-4.797552,1.3546029,0.9030686,1.5803701,-0.056441788,1.2417194,-2.426997,3.0478566,-3.725158,-0.6208597,0.0,-0.73374325,0.39509252,2.2576716,0.112883575,-3.725158,-0.112883575,4.289576,1.862579,-3.3300655,0.112883575,1.9190208,2.5963223,0.112883575,0.4515343,2.7092059,0.9595104,4.063809,1.4674865,0.0,-1.1852776,3.6122744,-1.2417194,1.4674865,-2.9914148,1.2981611,3.3865073,4.346018,0.5079761,-2.4834387,-4.1766925,-7.168107,-1.9190208,2.8220894,-3.217182,-1.4110447,-2.8220894,1.9754626,-0.22576715,-0.056441788,0.73374325,1.3546029,-2.8220894,0.9030686,0.79018503,-2.3141134,3.1607401,6.0392714,1.6368119,-2.0883462,2.2012298,-1.6932536,0.4515343,-0.6208597,3.8380415,1.2981611,0.9595104,3.3865073,0.112883575,-1.1852776,-1.3546029,1.7496954,-0.8466268,2.652764,-0.5644179,-1.6368119,4.6282268,-3.3865073,-3.6687162,-2.3141134,-4.063809,-5.0233192,2.426997,-3.1042984,0.28220895,1.5803701,-0.28220895
POINT (-61.201136 -8.247391),C51L41,CORTE SELETIVO,2024,3.0174897,-0.7264327,2.8498514,0.3352766,1.2852271,-1.2293476,-1.8440214,-1.3969859,-2.3469362,5.476185,1.0617093,-2.0675392,-1.3969859,-3.464525,1.6205037,-0.22351775,-3.6321633,5.0850286,-3.7439222,2.179298,-1.2852271,1.1175888,0.3352766,-2.1234186,2.7380924,0.6146738,-4.6938725,3.2410073,2.4028158,1.5646242,-0.055879436,-1.0617093,-2.5704541,-1.9557803,1.7322625,0.83819157,2.6822128,-1.1734681,-1.6763831,-1.8999008,1.8999008,-4.1350784,3.2410073,2.3469362,3.0174897,-0.7264327,-1.0617093,-0.5587944,2.2910569,-4.9173903,0.22351775,2.0116596,-0.6705532,2.5145745,2.179298,-1.8999008,-2.8498514,-1.0058298,3.7998016,-1.0617093,0.1676383,-0.2793972,0.5029149,2.5145745,3.073369,1.4528654,3.6321633,1.0058298,3.2968867,-1.0058298,-0.6146738,0.6146738,3.7998016,-1.9557803,0.5029149,-0.5029149,0.5587944,4.0233192,2.0675392,-1.2293476,-1.5087448,-2.4028158,-7.0966883,-4.358596,2.2351775,0.894071,0.11175887,-0.9499504,0.5587944,-1.2293476,-1.5087448,0.22351775,1.5087448,-2.7939718,0.3352766,1.2852271,-3.2410073,1.1734681,6.7055326,-2.3469362,-1.8440214,-1.7322625,-1.0617093,-2.6822128,-2.7939718,2.96161,2.5704541,1.3411064,3.2410073,-0.1676383,0.894071,0.7823121,0.9499504,-0.5587944,1.8999008,-2.1234186,-3.8556812,3.2410073,-3.2410073,-1.9557803,-1.2852271,-2.7380924,-6.0349793,2.3469362,-3.185128,0.6146738,0.6146738,0.5029149
POINT (-61.204525 -8.244632),C51L41,CORTE SELETIVO,2024,4.2420783,-1.8964585,2.8945944,1.6469245,0.69869524,-1.24767,-0.7985088,0.6487884,-0.4491612,3.8927305,0.6487884,-2.295713,-2.3955264,-2.5951536,-0.2994408,-0.99813604,-3.74301,4.042451,-2.794781,2.3955264,0.49906802,1.7966448,-0.0499068,-1.7966448,4.541519,0.4491612,-4.042451,3.8927305,1.0480428,1.7467381,1.1478565,-1.4972041,-3.74301,-0.74860203,0.2994408,1.4972041,3.6931033,-4.192171,-0.5988816,-2.6450605,1.9463652,-5.4398413,3.3437557,1.24767,1.1478565,-1.2975768,0.0998136,-1.3474836,2.3955264,-4.791053,-0.0998136,1.9962721,-0.1996272,1.6968312,0.8983224,-0.94822925,-4.042451,-0.5489748,4.0923576,0.1996272,-0.1497204,0.6487884,0.4491612,3.3936625,2.794781,0.49906802,3.543383,0.5489748,2.1958992,1.24767,-0.4491612,0.0499068,4.0923576,-2.8446877,-1.1977632,-1.4972041,0.49906802,1.3973905,2.1958992,-1.4972041,-2.49534,-4.541519,-6.338164,-2.5951536,1.9463652,-0.3992544,0.1996272,-1.4472972,1.3973905,-0.49906802,-0.7985088,0.24953401,0.94822925,-2.8446877,0.34934762,0.8484156,-3.5932896,2.295713,5.789189,-0.6487884,-3.6931033,-0.7985088,-2.0461788,-0.6487884,-0.34934762,4.1422644,2.5452468,2.0960855,3.3437557,-0.24953401,-0.34934762,-0.99813604,0.3992544,-2.0461788,1.9463652,-0.8983224,-3.3936625,3.3936625,-2.5951536,-3.4435692,-2.49534,-2.295713,-5.6893754,4.441705,-3.792917,1.4972041,1.6469245,1.24767
POINT (-61.204761 -8.244239),C51L41,CORTE SELETIVO,2024,3.3670402,-1.7120544,3.1387663,0.22827391,1.312575,-0.8560272,-1.8832598,-1.7691228,-1.0843011,3.7665195,0.7989587,-2.9104924,-2.2827392,-3.6523826,0.9701641,0.0,-3.9947934,2.739287,-3.4241087,2.62515,0.39947936,2.1686022,0.7418902,-2.1115336,3.7665195,0.22827391,-3.3099718,3.8806565,2.1115336,0.91309565,-0.11413696,-2.0544653,-2.3398075,-0.11413696,2.396876,-0.7418902,2.8534238,-2.2827392,-0.22827391,-2.62515,1.312575,-5.136163,2.1686022,1.198438,2.8534238,-1.8832598,-0.34241086,0.22827391,1.5979174,-4.6225467,0.8560272,2.0544653,-0.7989587,0.7418902,1.9403282,-2.0544653,-4.1089306,-1.7691228,4.6225467,-1.7691228,-0.6848217,0.34241086,0.62775326,2.62515,3.081698,2.396876,2.7963555,1.7120544,3.3670402,-0.05706848,0.5706848,1.2555065,3.8806565,-2.6822186,1.2555065,-1.9403282,0.7989587,2.62515,0.7989587,-2.2827392,-3.0246294,-3.6523826,-6.7340803,-3.1387663,1.1413696,0.17120543,1.9973967,-2.0544653,-0.22827391,-2.1115336,0.22827391,0.62775326,1.198438,-3.2529032,1.3696434,2.1686022,-4.6225467,0.34241086,7.247697,-0.7989587,-1.6549859,-0.7418902,-1.540849,-2.7963555,-0.11413696,2.8534238,2.396876,2.1686022,3.1387663,-1.0843011,1.5979174,-0.7418902,0.7989587,-1.6549859,2.0544653,-2.3398075,-3.595314,3.9947934,-2.8534238,-3.481177,-1.8261913,-2.0544653,-6.106327,2.9675608,-4.736684,0.6848217,1.8832598,0.6848217
POINT (-61.204898 -8.242051),C51L41,CORTE SELETIVO,2024,2.4197118,-1.178834,2.5437996,0.31021947,1.7992729,-0.9927023,-1.7992729,0.0,-1.11679,3.040151,-0.49635115,-1.6131413,-2.916063,-5.335775,1.2408779,1.5510974,-4.094897,3.412414,-2.978107,1.737229,-1.6131413,1.6751851,0.49635115,-0.9927023,2.6058435,1.3029218,-5.0255556,2.8540192,1.4890535,2.978107,-0.062043894,-3.3503702,-2.1715362,0.24817558,2.7919753,-1.9233607,1.6751851,-2.357668,-0.74452674,-1.6131413,1.6751851,-4.2189846,2.1715362,2.0474484,3.040151,-1.737229,-0.74452674,0.68248284,0.80657065,-1.737229,-0.62043893,3.2262826,-0.8686145,2.295624,3.1021948,-4.653292,-2.8540192,-2.6678874,2.1715362,-0.9306584,-0.74452674,-0.31021947,2.0474484,2.6058435,2.23358,2.357668,1.9233607,2.0474484,2.6678874,0.68248284,0.8686145,1.6131413,2.357668,-1.6131413,-1.9854046,-1.178834,1.178834,2.7299314,0.80657065,-1.11679,-1.6751851,-1.9233607,-7.879575,-3.2883265,2.295624,-1.178834,0.80657065,-2.6058435,-1.4890535,-1.4890535,-1.3649657,0.62043893,0.558395,-3.2883265,1.0547462,2.357668,-3.9708092,2.4197118,6.3284774,-1.2408779,-1.737229,-3.6605897,-1.11679,-2.6678874,-0.43430725,3.5985458,3.7226336,1.5510974,1.8613168,1.178834,0.31021947,-0.49635115,1.11679,-1.4890535,1.4270096,-1.4890535,-3.5985458,3.7226336,-3.7846775,-3.9708092,0.12408779,-2.4817557,-7.2591357,2.0474484,-3.9708092,-1.0547462,0.68248284,0.0
