year,label,tile,geometry
2024,CORTE SELETIVO,C51L41,POINT (-61.18946351841021 -8.187149630259645)
2024,CORTE SELETIVO,C51L41,POINT (-61.189150702231686 -8.186869794401096)
2024,CORTE SELETIVO,C51L41,POINT (-61.192704541624735 -8.186850234581431)
2024,CORTE SELETIVO,C51L41,POINT (-61.19284904676095 -8.186700937728956)
2024,CORTE SELETIVO,C51L41,POINT (-61.192425030154524 -8.186458808303195)
2024,CORTE SELETIVO,C51L41,POINT (-61.19302815997616 -8.186314236810503)
2024,CORTE SELETIVO,C51L41,POINT (-61.19287209167039 -8.186291174619765)
2024,CORTE SELETIVO,C51L41,POINT (-61.19272499260034 -8.186066635704687)
2024,CORTE SELETIVO,C51L41,POINT (-61.19258717983808 -8.185983234347484)
2024,CORTE SELETIVO,C51L41,POINT (-61.19276326350473 -8.185818282053553)
2024,CORTE SELETIVO,C51L41,POINT (-61.193421090177445 -8.18566899102591)
2024,CORTE SELETIVO,C51L41,POINT (-61.19563884280475 -8.185614399433547)
2024,CORTE SELETIVO,C51L41,POINT (-61.19502444507651 -8.185560256191785)
2024,CORTE SELETIVO,C51L41,POINT (-61.193556214991396 -8.185539738253874)
2024,CORTE SELETIVO,C51L41,POINT (-61.192774916626384 -8.185265409379891)
2024,CORTE SELETIVO,C51L41,POINT (-61.19291235385772 -8.185299119988294)
2024,CORTE SELETIVO,C51L41,POINT (-61.19311923504196 -8.185014352768915)
2024,CORTE SELETIVO,C51L41,POINT (-61.19179078904179 -8.177490339160281)
2024,CORTE SELETIVO,C51L41,POINT (-61.189633103789056 -8.177036207694979)
2024,CORTE SELETIVO,C51L41,POINT (-61.18870829975594 -8.176519783051823)
2024,CORTE SELETIVO,C51L41,POINT (-61.18834453813132 -8.176909100459373)
2024,CORTE SELETIVO,C51L41,POINT (-61.18837138943352 -8.176486091022138)
2024,CORTE SELETIVO,C51L41,POINT (-61.18034152980339 -8.192561643252914)
2024,CORTE SELETIVO,C51L41,POINT (-61.185386619507106 -8.183262226310982)
2024,CORTE SELETIVO,C51L41,POINT (-61.18313414807192 -8.182771279945326)
2024,CORTE SELETIVO,C51L41,POINT (-61.18175574735907 -8.182768363522545)
2024,CORTE SELETIVO,C51L41,POINT (-61.18161151138234 -8.182482606724506)
2024,CORTE SELETIVO,C51L41,POINT (-61.18148535791311 -8.174530061988536)
2024,CORTE SELETIVO,C51L41,POINT (-61.17896977331523 -8.181274398530592)
2024,CORTE SELETIVO,C51L41,POINT (-61.17818664199445 -8.179568188730125)
2024,CORTE SELETIVO,C51L41,POINT (-61.17276409687799 -8.20001794376861)
2024,CORTE SELETIVO,C51L41,POINT (-61.17396759706368 -8.176027167305898)
2024,CORTE SELETIVO,C51L41,POINT (-61.17101447691393 -8.17487446944408)
2024,CORTE SELETIVO,C51L41,POINT (-61.116438497616045 -8.232659731312166)
2024,CORTE SELETIVO,C51L41,POINT (-61.19642449560354 -8.185591093544826)
2024,CORTE SELETIVO,C51L41,POINT (-61.192006438110226 -8.178551003915725)
2024,CORTE SELETIVO,C51L41,POINT (-61.196161129630184 -8.239922689933543)
2024,CORTE SELETIVO,C51L41,POINT (-61.19194886748164 -8.178529373034117)
2024,CORTE SELETIVO,C51L41,POINT (-61.19175350732107 -8.178563156968501)
2024,CORTE SELETIVO,C51L41,POINT (-61.204215737747845 -8.24727689704299)
2024,CORTE SELETIVO,C51L41,POINT (-61.204597412623535 -8.24704920062275)
2024,CORTE SELETIVO,C51L41,POINT (-61.20442647878461 -8.246977334154172)
2024,CORTE SELETIVO,C51L41,POINT (-61.20116069682314 -8.244437356250408)
2024,CORTE SELETIVO,C51L41,POINT (-61.18689101475501 -8.177577880701014)
2024,CORTE SELETIVO,C51L41,POINT (-61.195268408600654 -8.23985412565033)
2024,CORTE SELETIVO,C51L41,POINT (-61.20099067561001 -8.244136910836263)
2024,CORTE SELETIVO,C51L41,POINT (-61.20114097736976 -8.244569268741639)
2024,CORTE SELETIVO,C51L41,POINT (-61.215158458851384 -8.249488241910008)
2024,CORTE SELETIVO,C51L41,POINT (-61.20608948516214 -8.24901000689132)
2024,CORTE SELETIVO,C51L41,POINT (-61.214639972317535 -8.248889395698717)
2024,CORTE SELETIVO,C51L41,POINT (-61.2057169048165 -8.248808636833369)
2024,CORTE SELETIVO,C51L41,POINT (-61.21164063982557 -8.24841643523755)
2024,CORTE SELETIVO,C51L41,POINT (-61.211323027326905 -8.248215353027954)
2024,CORTE SELETIVO,C51L41,POINT (-61.2057125362881 -8.247643351628064)
2024,CORTE SELETIVO,C51L41,POINT (-61.20445975483081 -8.247405052079815)
2024,CORTE SELETIVO,C51L41,POINT (-61.20459981357382 -8.24729366831511)
2024,CORTE SELETIVO,C51L41,POINT (-61.21029920199478 -8.24728849426139)
2024,CORTE SELETIVO,C51L41,POINT (-61.205013513744596 -8.247073123254335)
2024,CORTE SELETIVO,C51L41,POINT (-61.20640850085653 -8.246333950136155)
2024,CORTE SELETIVO,C51L41,POINT (-61.20630751853137 -8.24623884012397)
2024,CORTE SELETIVO,C51L41,POINT (-61.2064245662937 -8.246070960244614)
2024,CORTE SELETIVO,C51L41,POINT (-61.20717174483831 -8.245975694036686)
2024,CORTE SELETIVO,C51L41,POINT (-61.20675400083388 -8.244917985178459)
2024,CORTE SELETIVO,C51L41,POINT (-61.20454521999074 -8.244809295521648)
2024,CORTE SELETIVO,C51L41,POINT (-61.20476999274767 -8.244452279718185)
2024,CORTE SELETIVO,C51L41,POINT (-61.20455051336464 -8.242818126917745)
2024,CORTE SELETIVO,C51L41,POINT (-61.205123487652195 -8.24214885004287)
2024,CORTE SELETIVO,C51L41,POINT (-61.20498134222661 -8.242078734215346)
2024,CORTE SELETIVO,C51L41,POINT (-61.20542469133762 -8.240766758062929)
2024,CORTE SELETIVO,C51L41,POINT (-61.204591935985455 -8.240468779273607)
2024,CORTE SELETIVO,C51L41,POINT (-61.204917183621845 -8.240480894471062)
2024,CORTE SELETIVO,C51L41,POINT (-61.204403062930396 -8.239186012214242)
2024,CORTE SELETIVO,C51L41,POINT (-61.20430145079855 -8.23221339463487)
2024,CORTE SELETIVO,C51L41,POINT (-61.2044003735635 -8.232185850745022)
2024,CORTE SELETIVO,C51L41,POINT (-61.20453004448905 -8.230151478613246)
2024,CORTE SELETIVO,C51L41,POINT (-61.20200521624614 -8.248828114571545)
2024,CORTE SELETIVO,C51L41,POINT (-61.20221319977696 -8.248127617003243)
2024,CORTE SELETIVO,C51L41,POINT (-61.20397368423145 -8.248135574490819)
2024,CORTE SELETIVO,C51L41,POINT (-61.2021205144086 -8.248099805822571)
2024,CORTE SELETIVO,C51L41,POINT (-61.20380481904237 -8.247918484254479)
2024,CORTE SELETIVO,C51L41,POINT (-61.20231836637576 -8.247299338416854)
2024,CORTE SELETIVO,C51L41,POINT (-61.20191443032729 -8.246636734379047)
2024,CORTE SELETIVO,C51L41,POINT (-61.202142804301396 -8.246633520472809)
2024,CORTE SELETIVO,C51L41,POINT (-61.203407969519056 -8.245348147993194)
2024,CORTE SELETIVO,C51L41,POINT (-61.20345902075892 -8.245187167218113)
2024,CORTE SELETIVO,C51L41,POINT (-61.20257493566391 -8.244350195135747)
2024,CORTE SELETIVO,C51L41,POINT (-61.20262590071196 -8.243966402088008)
2024,CORTE SELETIVO,C51L41,POINT (-61.20307979531644 -8.24376639158998)
2024,CORTE SELETIVO,C51L41,POINT (-61.20335385446624 -8.243530563975494)
2024,CORTE SELETIVO,C51L41,POINT (-61.20344125170876 -8.243135630804506)
2024,CORTE SELETIVO,C51L41,POINT (-61.20293587334081 -8.239404401912143)
2024,CORTE SELETIVO,C51L41,POINT (-61.203934897797524 -8.238965051573759)
2024,CORTE SELETIVO,C51L41,POINT (-61.2034702845508 -8.238781963580607)
2024,CORTE SELETIVO,C51L41,POINT (-61.20198396379244 -8.238299969704155)
2024,CORTE SELETIVO,C51L41,POINT (-61.20182636704288 -8.238123238849038)
2024,CORTE SELETIVO,C51L41,POINT (-61.20172155891984 -8.235496732463945)
2024,CORTE SELETIVO,C51L41,POINT (-61.20217436118291 -8.234577712848456)
2024,CORTE SELETIVO,C51L41,POINT (-61.20247130309173 -8.23424666674436)
2024,CORTE SELETIVO,C51L41,POINT (-61.202522552374404 -8.233807296352097)
2024,CORTE SELETIVO,C51L41,POINT (-61.202183207792515 -8.232984721922499)
2024,CORTE SELETIVO,C51L41,POINT (-61.20342091192013 -8.23305732253201)
2024,CORTE SELETIVO,C51L41,POINT (-61.20235477252226 -8.23232437034249)
2024,CORTE SELETIVO,C51L41,POINT (-61.20160744035365 -8.23285760099569)
2024,CORTE SELETIVO,C51L41,POINT (-61.2033982835251 -8.232637831099094)
2024,CORTE SELETIVO,C51L41,POINT (-61.20391782145239 -8.232507190745192)
2024,CORTE SELETIVO,C51L41,POINT (-61.20416659821216 -8.232387637154915)
2024,CORTE SELETIVO,C51L41,POINT (-61.203291563329856 -8.232154007118513)
2024,CORTE SELETIVO,C51L41,POINT (-61.20317800636574 -8.232090130543599)
2024,CORTE SELETIVO,C51L41,POINT (-61.20388621805117 -8.231462803946673)
2024,CORTE SELETIVO,C51L41,POINT (-61.20387351271905 -8.230935930134786)
2024,CORTE SELETIVO,C51L41,POINT (-61.20379344821942 -8.230655222306261)
2024,CORTE SELETIVO,C51L41,POINT (-61.20356818335852 -8.230728201025231)
2024,CORTE SELETIVO,C51L41,POINT (-61.20377446284785 -8.229695092330733)
2024,CORTE SELETIVO,C51L41,POINT (-61.203418563195605 -8.229527930966901)
2024,CORTE SELETIVO,C51L41,POINT (-61.203624896949734 -8.229493860565968)
2024,CORTE SELETIVO,C51L41,POINT (-61.20353072444162 -8.229311450972547)
2024,CORTE SELETIVO,C51L41,POINT (-61.20347005518828 -8.229025712075908)
2024,CORTE SELETIVO,C51L41,POINT (-61.20372160643922 -8.22900475944537)
2024,CORTE SELETIVO,C51L41,POINT (-61.20389384249091 -8.228928364258827)
2024,CORTE SELETIVO,C51L41,POINT (-61.2036562173527 -8.228716303519978)
2024,CORTE SELETIVO,C51L41,POINT (-61.20115889307026 -8.247677959575814)
2024,CORTE SELETIVO,C51L41,POINT (-61.19993982465633 -8.24669061667862)
2024,CORTE SELETIVO,C51L41,POINT (-61.20124894471046 -8.245125020897492)
2024,CORTE SELETIVO,C51L41,POINT (-61.20120703963708 -8.244714055563522)
2024,CORTE SELETIVO,C51L41,POINT (-61.19974921935527 -8.23979298753039)
2024,CORTE SELETIVO,C51L41,POINT (-61.20090083606282 -8.239000346597864)
2024,CORTE SELETIVO,C51L41,POINT (-61.20120536105665 -8.238986260430273)
2024,CORTE SELETIVO,C51L41,POINT (-61.20057063305839 -8.238502692352371)
2024,CORTE SELETIVO,C51L41,POINT (-61.200700398079 -8.238561106483798)
2024,CORTE SELETIVO,C51L41,POINT (-61.20082369505085 -8.238361824138696)
2024,CORTE SELETIVO,C51L41,POINT (-61.20072458459403 -8.23828860566254)
2024,CORTE SELETIVO,C51L41,POINT (-61.201284801612545 -8.23789839459959)
2024,CORTE SELETIVO,C51L41,POINT (-61.20075694769291 -8.237790923600583)
2024,CORTE SELETIVO,C51L41,POINT (-61.20123979411028 -8.237633270539263)
2024,CORTE SELETIVO,C51L41,POINT (-61.199470013832645 -8.236284605827473)
2024,CORTE SELETIVO,C51L41,POINT (-61.199938276202836 -8.236161284779083)
2024,CORTE SELETIVO,C51L41,POINT (-61.19976915476075 -8.236104669719625)
2024,CORTE SELETIVO,C51L41,POINT (-61.201350506871535 -8.235835678143726)
2024,CORTE SELETIVO,C51L41,POINT (-61.20169117253529 -8.234455293532847)
2024,CORTE SELETIVO,C51L41,POINT (-61.20146521142055 -8.2343307916593)
2024,CORTE SELETIVO,C51L41,POINT (-61.20072795558037 -8.233930563038715)
2024,CORTE SELETIVO,C51L41,POINT (-61.201139636199905 -8.233519632859108)
2024,CORTE SELETIVO,C51L41,POINT (-61.20158550475914 -8.233378100647762)
2024,CORTE SELETIVO,C51L41,POINT (-61.20133117013704 -8.233313752728687)
2024,CORTE SELETIVO,C51L41,POINT (-61.20022885186908 -8.233337781454855)
2024,CORTE SELETIVO,C51L41,POINT (-61.20129576538734 -8.233264612910252)
2024,CORTE SELETIVO,C51L41,POINT (-61.200557604332054 -8.23288912886424)
2024,CORTE SELETIVO,C51L41,POINT (-61.1996500756139 -8.232952626241808)
2024,CORTE SELETIVO,C51L41,POINT (-61.20121309492213 -8.23271658769739)
2024,CORTE SELETIVO,C51L41,POINT (-61.19902939506827 -8.23951475916543)
2024,CORTE SELETIVO,C51L41,POINT (-61.19949219104207 -8.239514562440272)
2024,CORTE SELETIVO,C51L41,POINT (-61.197599166253816 -8.238607554463728)
2024,CORTE SELETIVO,C51L41,POINT (-61.19796655870028 -8.236106491989343)
2024,CORTE SELETIVO,C51L41,POINT (-61.198422525817115 -8.235929677510075)
2024,CORTE SELETIVO,C51L41,POINT (-61.19868305962084 -8.235539254921388)
2024,CORTE SELETIVO,C51L41,POINT (-61.198473403308235 -8.235542571169026)
2024,CORTE SELETIVO,C51L41,POINT (-61.19841948939577 -8.235204313718192)
2024,CORTE SELETIVO,C51L41,POINT (-61.19857858258995 -8.235013529255939)
2024,CORTE SELETIVO,C51L41,POINT (-61.19915006077479 -8.235021933690398)
2024,CORTE SELETIVO,C51L41,POINT (-61.197889665054205 -8.234991186071873)
2024,CORTE SELETIVO,C51L41,POINT (-61.1982435430631 -8.234953536506312)
2024,CORTE SELETIVO,C51L41,POINT (-61.19859916654041 -8.2348560088198)
2024,CORTE SELETIVO,C51L41,POINT (-61.197997392291654 -8.234664921524592)
2024,CORTE SELETIVO,C51L41,POINT (-61.19777649489072 -8.234606887313548)
2024,CORTE SELETIVO,C51L41,POINT (-61.198541894868974 -8.234356848683289)
2024,CORTE SELETIVO,C51L41,POINT (-61.198818913319585 -8.234181481595307)
2024,CORTE SELETIVO,C51L41,POINT (-61.19806544289192 -8.234188824717096)
2024,CORTE SELETIVO,C51L41,POINT (-61.19785577537402 -8.234112403361733)
2024,CORTE SELETIVO,C51L41,POINT (-61.19852688736598 -8.234081020932363)
2024,CORTE SELETIVO,C51L41,POINT (-61.19880747140479 -8.233995430119432)
2024,CORTE SELETIVO,C51L41,POINT (-61.19785908364684 -8.233965043453896)
2024,CORTE SELETIVO,C51L41,POINT (-61.198680648757865 -8.233791465609446)
2024,CORTE SELETIVO,C51L41,POINT (-61.198499242078555 -8.232911397667687)
2024,CORTE SELETIVO,C51L41,POINT (-61.197874632107634 -8.23296308875644)
2024,CORTE SELETIVO,C51L41,POINT (-61.196438898779235 -8.240024198373805)
2024,CORTE SELETIVO,C51L41,POINT (-61.19749157834885 -8.235651797471409)
2024,CORTE SELETIVO,C51L41,POINT (-61.19473304108159 -8.188890868625194)
2024,CORTE SELETIVO,C51L41,POINT (-61.19130705910698 -8.187835873488346)
2024,CORTE SELETIVO,C51L41,POINT (-61.19050636208353 -8.187832940295158)
2024,CORTE SELETIVO,C51L41,POINT (-61.1912335011834 -8.187783444481594)
2024,CORTE SELETIVO,C51L41,POINT (-61.19131240852655 -8.187620244743169)
2024,CORTE SELETIVO,C51L41,POINT (-61.19152413323037 -8.187588434461421)
2024,CORTE SELETIVO,C51L41,POINT (-61.18969411979233 -8.187412159433002)
2024,CORTE SELETIVO,C51L41,POINT (-61.18933699018864 -8.187105879287023)
2024,CORTE SELETIVO,C51L41,POINT (-61.189197378872464 -8.187144583958032)
2024,CORTE SELETIVO,C51L41,POINT (-61.19270106514473 -8.186760917443303)
2024,CORTE SELETIVO,C51L41,POINT (-61.193971331135174 -8.18594088083928)
2024,CORTE SELETIVO,C51L41,POINT (-61.195174079854596 -8.185976967268207)
2024,CORTE SELETIVO,C51L41,POINT (-61.19566137778579 -8.185917494786977)
2024,CORTE SELETIVO,C51L41,POINT (-61.19497244865182 -8.185605304322939)
2024,CORTE SELETIVO,C51L41,POINT (-61.19514782929611 -8.185502671476556)
2024,CORTE SELETIVO,C51L41,POINT (-61.19508302583728 -8.185441816461665)
2024,CORTE SELETIVO,C51L41,POINT (-61.182551334254754 -8.191018597627988)
2024,CORTE SELETIVO,C51L41,POINT (-61.18285624317045 -8.190968888410296)
2024,CORTE SELETIVO,C51L41,POINT (-61.18422349805898 -8.185819530336422)
2024,CORTE SELETIVO,C51L41,POINT (-61.18455422656275 -8.185842737966533)
2024,CORTE SELETIVO,C51L41,POINT (-61.18459898077974 -8.184210367728312)
2024,CORTE SELETIVO,C51L41,POINT (-61.1820266336639 -8.183704723883812)
2024,CORTE SELETIVO,C51L41,POINT (-61.180490162126155 -8.192532738427587)
2024,CORTE SELETIVO,C51L41,POINT (-61.18017707335289 -8.182012249609562)
2024,CORTE SELETIVO,C51L41,POINT (-61.18092216919757 -8.182001852722879)
2024,CORTE SELETIVO,C51L41,POINT (-61.17777365392707 -8.180771546820658)
2024,CORTE SELETIVO,C51L41,POINT (-61.1764723720655 -8.179628799616243)
2024,CORTE SELETIVO,C51L41,POINT (-61.177549415929306 -8.179019022719284)
2024,CORTE SELETIVO,C51L41,POINT (-61.11653416936576 -8.23272469782963)
2024,CORTE SELETIVO,C51L41,POINT (-61.116451209666856 -8.232552184961811)
2024,CORTE SELETIVO,C51L41,POINT (-61.169382967565156 -8.221322584203735)
2024,CORTE SELETIVO,C51L41,POINT (-61.17158681979906 -8.219927300567143)
2024,CORTE SELETIVO,C51L41,POINT (-61.17421065392292 -8.178062255749401)
2024,CORTE SELETIVO,C51L41,POINT (-61.17398556384498 -8.176243663369188)
2024,CORTE SELETIVO,C51L41,POINT (-61.17376726414868 -8.176127395726235)
2024,CORTE SELETIVO,C51L41,POINT (-61.18369698128293 -8.185183846468846)
2024,CORTE SELETIVO,C51L41,POINT (-61.20101697640348 -8.2441703984168)
2024,CORTE SELETIVO,C51L41,POINT (-61.21514793973213 -8.249277452848915)
2024,CORTE SELETIVO,C51L41,POINT (-61.215021566858134 -8.249186699747648)
2024,CORTE SELETIVO,C51L41,POINT (-61.21462543517198 -8.248667293443704)
2024,CORTE SELETIVO,C51L41,POINT (-61.21154764232347 -8.248162210946619)
2024,CORTE SELETIVO,C51L41,POINT (-61.20400432655948 -8.24800604324016)
2024,CORTE SELETIVO,C51L41,POINT (-61.21039234557834 -8.246956620196968)
2024,CORTE SELETIVO,C51L41,POINT (-61.20648526570802 -8.246287133190169)
2024,CORTE SELETIVO,C51L41,POINT (-61.206372855891196 -8.246193005238862)
2024,CORTE SELETIVO,C51L41,POINT (-61.20472024633308 -8.244590457905922)
2024,CORTE SELETIVO,C51L41,POINT (-61.20460462732381 -8.244290260417035)
2024,CORTE SELETIVO,C51L41,POINT (-61.203603820401995 -8.243388864833)
2024,CORTE SELETIVO,C51L41,POINT (-61.20474880055504 -8.242714779468015)
2024,CORTE SELETIVO,C51L41,POINT (-61.20483499933654 -8.242185796951283)
2024,CORTE SELETIVO,C51L41,POINT (-61.20511482021579 -8.242022970937306)
2024,CORTE SELETIVO,C51L41,POINT (-61.20544578986679 -8.240666899317835)
2024,CORTE SELETIVO,C51L41,POINT (-61.20526589867643 -8.24050982427733)
2024,CORTE SELETIVO,C51L41,POINT (-61.204507572321255 -8.240359731263428)
2024,CORTE SELETIVO,C51L41,POINT (-61.20488543211815 -8.240341501293102)
2024,CORTE SELETIVO,C51L41,POINT (-61.204158294587145 -8.23885057242572)
2024,CORTE SELETIVO,C51L41,POINT (-61.20405748143243 -8.238744638077266)
2024,CORTE SELETIVO,C51L41,POINT (-61.20425259192615 -8.232504961907408)
2024,CORTE SELETIVO,C51L41,POINT (-61.204050652039705 -8.232455496958448)
2024,CORTE SELETIVO,C51L41,POINT (-61.203906260634916 -8.232328361180404)
2024,CORTE SELETIVO,C51L41,POINT (-61.20413161230813 -8.23224559308714)
2024,CORTE SELETIVO,C51L41,POINT (-61.20407617243506 -8.231264090330672)
2024,CORTE SELETIVO,C51L41,POINT (-61.20392785543619 -8.231190031309223)
2024,CORTE SELETIVO,C51L41,POINT (-61.203799641775305 -8.231018711364698)
2024,CORTE SELETIVO,C51L41,POINT (-61.20393922050218 -8.230819854694175)
2024,CORTE SELETIVO,C51L41,POINT (-61.20448585051976 -8.228741585899169)
2024,CORTE SELETIVO,C51L41,POINT (-61.20198511610169 -8.248779734131467)
2024,CORTE SELETIVO,C51L41,POINT (-61.202040986993794 -8.248634543214697)
2024,CORTE SELETIVO,C51L41,POINT (-61.20171796689123 -8.248638376838223)
2024,CORTE SELETIVO,C51L41,POINT (-61.201932054142574 -8.248534590518034)
2024,CORTE SELETIVO,C51L41,POINT (-61.20220668068024 -8.248068979963513)
2024,CORTE SELETIVO,C51L41,POINT (-61.20217207166992 -8.247949847176725)
2024,CORTE SELETIVO,C51L41,POINT (-61.20205062795425 -8.24669292847047)
2024,CORTE SELETIVO,C51L41,POINT (-61.203405653116256 -8.2452377514135)
2024,CORTE SELETIVO,C51L41,POINT (-61.203312722384965 -8.245153335989041)
2024,CORTE SELETIVO,C51L41,POINT (-61.20314958280162 -8.245159596667422)
2024,CORTE SELETIVO,C51L41,POINT (-61.20274586518193 -8.243950706080366)
2024,CORTE SELETIVO,C51L41,POINT (-61.202676007903065 -8.243810471461112)
2024,CORTE SELETIVO,C51L41,POINT (-61.20313017391721 -8.24352684656032)
2024,CORTE SELETIVO,C51L41,POINT (-61.203591951140176 -8.243145470455808)
2024,CORTE SELETIVO,C51L41,POINT (-61.203406547247305 -8.242934877337301)
2024,CORTE SELETIVO,C51L41,POINT (-61.20207248166359 -8.241785670176188)
2024,CORTE SELETIVO,C51L41,POINT (-61.20290897309306 -8.241427264540103)
2024,CORTE SELETIVO,C51L41,POINT (-61.203085758428735 -8.241201161788863)
2024,CORTE SELETIVO,C51L41,POINT (-61.20259549513222 -8.239819110292574)
2024,CORTE SELETIVO,C51L41,POINT (-61.202632403785195 -8.23388701214082)
2024,CORTE SELETIVO,C51L41,POINT (-61.20239133032256 -8.23332121869399)
2024,CORTE SELETIVO,C51L41,POINT (-61.202005799987745 -8.233226577881439)
2024,CORTE SELETIVO,C51L41,POINT (-61.20258595484503 -8.233103595987576)
2024,CORTE SELETIVO,C51L41,POINT (-61.20178352207336 -8.233160101329405)
2024,CORTE SELETIVO,C51L41,POINT (-61.203268879535656 -8.233157729774536)
2024,CORTE SELETIVO,C51L41,POINT (-61.20232552020895 -8.233177673540347)
2024,CORTE SELETIVO,C51L41,POINT (-61.201844162824166 -8.233076886861795)
2024,CORTE SELETIVO,C51L41,POINT (-61.2028810880054 -8.232950126216776)
2024,CORTE SELETIVO,C51L41,POINT (-61.20359636505121 -8.232903279029749)
2024,CORTE SELETIVO,C51L41,POINT (-61.20339105604587 -8.232834486032695)
2024,CORTE SELETIVO,C51L41,POINT (-61.20161726848346 -8.232785957203532)
2024,CORTE SELETIVO,C51L41,POINT (-61.20323335220115 -8.232595028624344)
2024,CORTE SELETIVO,C51L41,POINT (-61.20321702438641 -8.232000457477858)
2024,CORTE SELETIVO,C51L41,POINT (-61.203474134216314 -8.229308863308754)
2024,CORTE SELETIVO,C51L41,POINT (-61.19991174634039 -8.2463543955867)
2024,CORTE SELETIVO,C51L41,POINT (-61.20125462972184 -8.245021542927246)
2024,CORTE SELETIVO,C51L41,POINT (-61.20131661634078 -8.244691782335599)
2024,CORTE SELETIVO,C51L41,POINT (-61.20133243035226 -8.244442752141614)
2024,CORTE SELETIVO,C51L41,POINT (-61.20085406631103 -8.24125554013944)
2024,CORTE SELETIVO,C51L41,POINT (-61.201257784593025 -8.24095456310345)
2024,CORTE SELETIVO,C51L41,POINT (-61.20034041732176 -8.240597284877765)
2024,CORTE SELETIVO,C51L41,POINT (-61.20045854353947 -8.240304898663915)
2024,CORTE SELETIVO,C51L41,POINT (-61.199838401760104 -8.23940390648964)
2024,CORTE SELETIVO,C51L41,POINT (-61.19941861031601 -8.23942009839275)
2024,CORTE SELETIVO,C51L41,POINT (-61.19970899776695 -8.239393262351388)
2024,CORTE SELETIVO,C51L41,POINT (-61.20093662339003 -8.23914936493611)
2024,CORTE SELETIVO,C51L41,POINT (-61.201021021796215 -8.239011488974043)
2024,CORTE SELETIVO,C51L41,POINT (-61.20061564724914 -8.23851227875525)
2024,CORTE SELETIVO,C51L41,POINT (-61.200556606646295 -8.238339152220988)
2024,CORTE SELETIVO,C51L41,POINT (-61.20080180342605 -8.238283003152327)
2024,CORTE SELETIVO,C51L41,POINT (-61.20075963279646 -8.238075177739018)
