year,label,tile,geometry
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20369999999999 -8.2308, -61.20369999999999 -8.2306, -61.203799999999994 -8.2306, -61.203799999999994 -8.2305, -61.203599999999994 -8.2305, -61.203599999999994 -8.2308, -61.20369999999999 -8.2308))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.203599999999994 -8.2295, -61.203599999999994 -8.2296, -61.203799999999994 -8.2296, -61.203799999999994 -8.2295, -61.203599999999994 -8.2295))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20369999999999 -8.2294, -61.20369999999999 -8.2293, -61.203799999999994 -8.2293, -61.203799999999994 -8.2292, -61.203599999999994 -8.2292, -61.203599999999994 -8.2294, -61.20369999999999 -8.2294))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20289999999999 -8.229, -61.202999999999996 -8.229, -61.202999999999996 -8.2287, -61.20289999999999 -8.2287, -61.20289999999999 -8.229))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20309999999999 -8.2285, -61.20309999999999 -8.2286, -61.203199999999995 -8.2286, -61.203199999999995 -8.2285, -61.20309999999999 -8.2285))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.197399999999995 -8.2386, -61.197399999999995 -8.2387, -61.19749999999999 -8.2387, -61.19749999999999 -8.2386, -61.197399999999995 -8.2386))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.197399999999995 -8.2362, -61.197399999999995 -8.2364, -61.197599999999994 -8.2364, -61.197599999999994 -8.2362, -61.197399999999995 -8.2362))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19729999999999 -8.2353, -61.19729999999999 -8.2354, -61.197399999999995 -8.2354, -61.197399999999995 -8.2353, -61.19729999999999 -8.2353))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.193799999999996 -8.1886, -61.193799999999996 -8.1887, -61.193999999999996 -8.1887, -61.193999999999996 -8.1886, -61.193799999999996 -8.1886))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.191599999999994 -8.1881, -61.191599999999994 -8.1882, -61.19169999999999 -8.1882, -61.19169999999999 -8.1881, -61.191599999999994 -8.1881))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.191399999999994 -8.1879, -61.191399999999994 -8.1881, -61.19149999999999 -8.1881, -61.19149999999999 -8.1879, -61.191399999999994 -8.1879))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.18939999999999 -8.1872, -61.18959999999999 -8.1872, -61.18959999999999 -8.1871, -61.18939999999999 -8.1871, -61.18939999999999 -8.1872))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.189099999999996 -8.1869, -61.18919999999999 -8.1869, -61.18919999999999 -8.1868, -61.189099999999996 -8.1868, -61.189099999999996 -8.1869))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.192699999999995 -8.1868, -61.192699999999995 -8.1869, -61.19279999999999 -8.1869, -61.19279999999999 -8.1868, -61.192699999999995 -8.1868))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19279999999999 -8.1867, -61.19279999999999 -8.1868, -61.192899999999995 -8.1868, -61.192899999999995 -8.1867, -61.19279999999999 -8.1867))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19239999999999 -8.1864, -61.19239999999999 -8.1865, -61.192499999999995 -8.1865, -61.192499999999995 -8.1864, -61.19239999999999 -8.1864))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19299999999999 -8.1863, -61.19299999999999 -8.1864, -61.193099999999994 -8.1864, -61.193099999999994 -8.1863, -61.19299999999999 -8.1863))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19279999999999 -8.1862, -61.19279999999999 -8.1864, -61.192899999999995 -8.1864, -61.192899999999995 -8.1862, -61.19279999999999 -8.1862))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.192699999999995 -8.186, -61.192699999999995 -8.1861, -61.19279999999999 -8.1861, -61.19279999999999 -8.186, -61.192699999999995 -8.186))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.192499999999995 -8.1859, -61.192499999999995 -8.186, -61.19259999999999 -8.186, -61.19259999999999 -8.1859, -61.192499999999995 -8.1859))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.192699999999995 -8.1859, -61.19279999999999 -8.1859, -61.19279999999999 -8.1858, -61.192699999999995 -8.1858, -61.192699999999995 -8.1859))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19339999999999 -8.1857, -61.19349999999999 -8.1857, -61.19349999999999 -8.1856, -61.19339999999999 -8.1856, -61.19339999999999 -8.1857))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19559999999999 -8.1856, -61.19559999999999 -8.1857, -61.195699999999995 -8.1857, -61.195699999999995 -8.1856, -61.19559999999999 -8.1856))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19499999999999 -8.1855, -61.19499999999999 -8.1856, -61.19509999999999 -8.1856, -61.19509999999999 -8.1855, -61.19499999999999 -8.1855))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19349999999999 -8.1855, -61.19349999999999 -8.1856, -61.19359999999999 -8.1856, -61.19359999999999 -8.1855, -61.19349999999999 -8.1855))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.192699999999995 -8.1852, -61.192699999999995 -8.1854, -61.19279999999999 -8.1854, -61.19279999999999 -8.1852, -61.192699999999995 -8.1852))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.192899999999995 -8.1852, -61.192899999999995 -8.1853, -61.19299999999999 -8.1853, -61.19299999999999 -8.1852, -61.192899999999995 -8.1852))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.193099999999994 -8.185, -61.193099999999994 -8.1851, -61.19319999999999 -8.1851, -61.19319999999999 -8.185, -61.193099999999994 -8.185))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19169999999999 -8.1774, -61.19169999999999 -8.1775, -61.19179999999999 -8.1775, -61.19179999999999 -8.1774, -61.19169999999999 -8.1774))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.18959999999999 -8.177, -61.18959999999999 -8.1771, -61.189699999999995 -8.1771, -61.189699999999995 -8.177, -61.18959999999999 -8.177))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.18869999999999 -8.1765, -61.18869999999999 -8.1766, -61.18879999999999 -8.1766, -61.18879999999999 -8.1765, -61.18869999999999 -8.1765))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.18829999999999 -8.1769, -61.18829999999999 -8.177, -61.188399999999994 -8.177, -61.188399999999994 -8.1769, -61.18829999999999 -8.1769))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.18829999999999 -8.1764, -61.18829999999999 -8.1765, -61.188399999999994 -8.1765, -61.188399999999994 -8.1764, -61.18829999999999 -8.1764))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.180299999999995 -8.1925, -61.180299999999995 -8.1926, -61.18039999999999 -8.1926, -61.18039999999999 -8.1925, -61.180299999999995 -8.1925))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.18529999999999 -8.1833, -61.185399999999994 -8.1833, -61.185399999999994 -8.1832, -61.18529999999999 -8.1832, -61.18529999999999 -8.1833))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.183099999999996 -8.1828, -61.18319999999999 -8.1828, -61.18319999999999 -8.1827, -61.183099999999996 -8.1827, -61.183099999999996 -8.1828))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.18169999999999 -8.1827, -61.18169999999999 -8.1828, -61.181799999999996 -8.1828, -61.181799999999996 -8.1827, -61.18169999999999 -8.1827))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.181599999999996 -8.1824, -61.181599999999996 -8.1825, -61.18169999999999 -8.1825, -61.18169999999999 -8.1824, -61.181599999999996 -8.1824))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.18139999999999 -8.1745, -61.18139999999999 -8.1746, -61.18149999999999 -8.1746, -61.18149999999999 -8.1745, -61.18139999999999 -8.1745))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.178799999999995 -8.1812, -61.178799999999995 -8.1813, -61.178999999999995 -8.1813, -61.178999999999995 -8.1812, -61.178799999999995 -8.1812))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.17809999999999 -8.1795, -61.17809999999999 -8.1796, -61.17819999999999 -8.1796, -61.17819999999999 -8.1795, -61.17809999999999 -8.1795))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.17269999999999 -8.2001, -61.172799999999995 -8.2001, -61.172799999999995 -8.2, -61.17269999999999 -8.2, -61.17269999999999 -8.2001))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.173899999999996 -8.176, -61.173899999999996 -8.1761, -61.17399999999999 -8.1761, -61.17399999999999 -8.176, -61.173899999999996 -8.176))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.17099999999999 -8.1748, -61.17099999999999 -8.1749, -61.171099999999996 -8.1749, -61.171099999999996 -8.1748, -61.17099999999999 -8.1748))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.116299999999995 -8.2327, -61.116299999999995 -8.2328, -61.116499999999995 -8.2328, -61.116499999999995 -8.2326, -61.11639999999999 -8.2326, -61.11639999999999 -8.2327, -61.116299999999995 -8.2327))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19649999999999 -8.1856, -61.19649999999999 -8.1855, -61.19639999999999 -8.1855, -61.19639999999999 -8.1856, -61.19649999999999 -8.1856))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.192099999999996 -8.1786, -61.192099999999996 -8.1785, -61.19199999999999 -8.1785, -61.19199999999999 -8.1786, -61.192099999999996 -8.1786))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.196099999999994 -8.24, -61.19619999999999 -8.24, -61.19619999999999 -8.2399, -61.196099999999994 -8.2399, -61.196099999999994 -8.24))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19199999999999 -8.1786, -61.19199999999999 -8.1785, -61.19189999999999 -8.1785, -61.19189999999999 -8.1786, -61.19199999999999 -8.1786))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19189999999999 -8.1786, -61.19189999999999 -8.1785, -61.19169999999999 -8.1785, -61.19169999999999 -8.1786, -61.19189999999999 -8.1786))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.204499999999996 -8.2473, -61.204499999999996 -8.2471, -61.20439999999999 -8.2471, -61.20439999999999 -8.2472, -61.20419999999999 -8.2472, -61.20419999999999 -8.2473, -61.204499999999996 -8.2473))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.204499999999996 -8.247, -61.204499999999996 -8.2471, -61.20459999999999 -8.2471, -61.20459999999999 -8.247, -61.204499999999996 -8.247))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20439999999999 -8.2469, -61.20439999999999 -8.247, -61.204499999999996 -8.247, -61.204499999999996 -8.2469, -61.20439999999999 -8.2469))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20119999999999 -8.2445, -61.20119999999999 -8.2446, -61.201299999999996 -8.2446, -61.201299999999996 -8.2444, -61.20119999999999 -8.2444, -61.20119999999999 -8.2442, -61.200799999999994 -8.2442, -61.200799999999994 -8.2445, -61.20119999999999 -8.2445))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.186899999999994 -8.1776, -61.186899999999994 -8.1775, -61.18679999999999 -8.1775, -61.18679999999999 -8.1776, -61.186899999999994 -8.1776))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.19519999999999 -8.2399, -61.195299999999996 -8.2399, -61.195299999999996 -8.2398, -61.19519999999999 -8.2398, -61.19519999999999 -8.2399))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20089999999999 -8.2441, -61.20089999999999 -8.2442, -61.20099999999999 -8.2442, -61.20099999999999 -8.2441, -61.20089999999999 -8.2441))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20109999999999 -8.2446, -61.20119999999999 -8.2446, -61.20119999999999 -8.2445, -61.20109999999999 -8.2445, -61.20109999999999 -8.2446))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.21509999999999 -8.2494, -61.21509999999999 -8.2495, -61.215199999999996 -8.2495, -61.215199999999996 -8.2494, -61.21509999999999 -8.2494))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20589999999999 -8.249, -61.20589999999999 -8.2491, -61.20609999999999 -8.2491, -61.20609999999999 -8.249, -61.20589999999999 -8.249))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.21479999999999 -8.249, -61.21479999999999 -8.2489, -61.21469999999999 -8.2489, -61.21469999999999 -8.2488, -61.21459999999999 -8.2488, -61.21459999999999 -8.249, -61.21479999999999 -8.249))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20569999999999 -8.2487, -61.20569999999999 -8.2491, -61.205799999999996 -8.2491, -61.205799999999996 -8.2487, -61.20569999999999 -8.2487))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.21159999999999 -8.2484, -61.21159999999999 -8.2485, -61.21169999999999 -8.2485, -61.21169999999999 -8.2484, -61.21159999999999 -8.2484))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.21119999999999 -8.2481, -61.21119999999999 -8.2482, -61.211299999999994 -8.2482, -61.211299999999994 -8.2484, -61.21159999999999 -8.2484, -61.21159999999999 -8.2483, -61.21169999999999 -8.2483, -61.21169999999999 -8.248, -61.211499999999994 -8.248, -61.211499999999994 -8.2481, -61.21159999999999 -8.2481, -61.21159999999999 -8.2482, -61.21139999999999 -8.2482, -61.21139999999999 -8.248, -61.211299999999994 -8.248, -61.211299999999994 -8.2481, -61.21119999999999 -8.2481))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20569999999999 -8.2475, -61.20569999999999 -8.2477, -61.205799999999996 -8.2477, -61.205799999999996 -8.2475, -61.20569999999999 -8.2475))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20439999999999 -8.2474, -61.20439999999999 -8.2475, -61.204499999999996 -8.2475, -61.204499999999996 -8.2473, -61.204299999999996 -8.2473, -61.204299999999996 -8.2474, -61.20439999999999 -8.2474))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.204499999999996 -8.2471, -61.204499999999996 -8.2473, -61.20459999999999 -8.2473, -61.20459999999999 -8.2471, -61.204499999999996 -8.2471))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.21029999999999 -8.2473, -61.21029999999999 -8.2472, -61.21039999999999 -8.2472, -61.21039999999999 -8.2471, -61.21019999999999 -8.2471, -61.21019999999999 -8.2473, -61.21029999999999 -8.2473))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20499999999999 -8.2469, -61.20499999999999 -8.2471, -61.20519999999999 -8.2471, -61.20519999999999 -8.2467, -61.20479999999999 -8.2467, -61.20479999999999 -8.2469, -61.20499999999999 -8.2469))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.206399999999995 -8.2463, -61.206399999999995 -8.2464, -61.20649999999999 -8.2464, -61.20649999999999 -8.2463, -61.206399999999995 -8.2463))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20629999999999 -8.2462, -61.20629999999999 -8.2463, -61.206399999999995 -8.2463, -61.206399999999995 -8.2462, -61.20629999999999 -8.2462))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.206399999999995 -8.246, -61.206399999999995 -8.2462, -61.20649999999999 -8.2462, -61.20649999999999 -8.246, -61.206399999999995 -8.246))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20689999999999 -8.2461, -61.20689999999999 -8.246, -61.20719999999999 -8.246, -61.20719999999999 -8.2458, -61.206799999999994 -8.2458, -61.206799999999994 -8.2459, -61.20669999999999 -8.2459, -61.20669999999999 -8.2461, -61.206799999999994 -8.2461, -61.206799999999994 -8.2462, -61.206999999999994 -8.2462, -61.206999999999994 -8.2461, -61.20689999999999 -8.2461))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20669999999999 -8.2449, -61.20669999999999 -8.245, -61.206799999999994 -8.245, -61.206799999999994 -8.2449, -61.20669999999999 -8.2449))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20439999999999 -8.2448, -61.20439999999999 -8.2449, -61.20459999999999 -8.2449, -61.20459999999999 -8.2448, -61.20439999999999 -8.2448))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20459999999999 -8.2443, -61.20459999999999 -8.2446, -61.204699999999995 -8.2446, -61.204699999999995 -8.2445, -61.20479999999999 -8.2445, -61.20479999999999 -8.2444, -61.204699999999995 -8.2444, -61.204699999999995 -8.2443, -61.20459999999999 -8.2443))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20479999999999 -8.2429, -61.20479999999999 -8.2428, -61.204699999999995 -8.2428, -61.204699999999995 -8.2427, -61.20459999999999 -8.2427, -61.20459999999999 -8.2428, -61.204499999999996 -8.2428, -61.204499999999996 -8.2429, -61.20459999999999 -8.2429, -61.20459999999999 -8.2431, -61.204699999999995 -8.2431, -61.204699999999995 -8.2429, -61.20479999999999 -8.2429))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.205099999999995 -8.2421, -61.205099999999995 -8.2422, -61.20519999999999 -8.2422, -61.20519999999999 -8.2421, -61.205099999999995 -8.2421))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.204899999999995 -8.242, -61.204899999999995 -8.2422, -61.20499999999999 -8.2422, -61.20499999999999 -8.242, -61.204899999999995 -8.242))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20539999999999 -8.2407, -61.20539999999999 -8.2408, -61.205499999999994 -8.2408, -61.205499999999994 -8.2407, -61.20539999999999 -8.2407))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.204499999999996 -8.2404, -61.204499999999996 -8.2405, -61.20459999999999 -8.2405, -61.20459999999999 -8.2404, -61.204499999999996 -8.2404))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20459999999999 -8.2402, -61.20459999999999 -8.2403, -61.204699999999995 -8.2403, -61.204699999999995 -8.2405, -61.20499999999999 -8.2405, -61.20499999999999 -8.2404, -61.20479999999999 -8.2404, -61.20479999999999 -8.2402, -61.20459999999999 -8.2402))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.204499999999996 -8.2392, -61.204499999999996 -8.2393, -61.20459999999999 -8.2393, -61.20459999999999 -8.2391, -61.20439999999999 -8.2391, -61.20439999999999 -8.2392, -61.204499999999996 -8.2392))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.204299999999996 -8.2322, -61.204299999999996 -8.2323, -61.20439999999999 -8.2323, -61.20439999999999 -8.2322, -61.204299999999996 -8.2322))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20439999999999 -8.2321, -61.20439999999999 -8.2322, -61.204499999999996 -8.2322, -61.204499999999996 -8.2321, -61.20439999999999 -8.2321))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.204499999999996 -8.2301, -61.204499999999996 -8.2302, -61.20459999999999 -8.2302, -61.20459999999999 -8.2301, -61.204499999999996 -8.2301))"
2024,CORTE SELETIVO,C51L41,"POLYGON ((-61.20199999999999 -8.2487, -61.20199999999999 -8.2488, -61.20179999999999 -8.2488, -61.20179999999999 -8.2487, -61.201699999999995 -8.2487, -61.201699999999995 -8.2489, -61.202099999999994 -8.2489, -61.202099999999994 -8.2487, -61.20199999999999 -8.2487))"
